馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ペプチドオリバー,14,30.0,1,1,11,458,-8,0,3,56.0,9,1,1,1400,0,0,16,9,3,55,11,12,0,0,38.1,466,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オースミヌーベル,13,75.1,1,2,3,450,+4,0,3,56.0,7,13,1,1400,0,0,16,1,3,56,15,16,0,0,40.0,446,-4,3.5,9,1,1,1400,0,0,13,12,3,54,2,2,0,0,38.6,450,+2,-0.2,8,5,1,1400,0,1,15,1,3,55,12,10,0,0,37.6,448,-2,0.4,8,4,0,1600,0,0,14,5,3,55,2,1,0,0,36.6,450,-2,0.4,8,5,0,1800,0,0,12,12,3,54,5,5,0,0,34.5,452,0,0.3
シャイニーロック,7,7.4,2,3,1,492,-2,0,3,56.0,10,1,1,1700,0,1,10,4,3,56,2,2,2,1,38.6,494,-6,-0.5,8,3,1,1800,0,0,15,16,3,54,2,2,2,2,38.2,500,-6,0.0,7,3,1,1800,0,0,13,3,3,53,1,1,1,1,40.4,506,+6,0.7,8,2,1,1800,0,1,15,9,3,53,2,2,2,2,36.8,500,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フクノワイルド,9,45.5,2,4,6,488,0,0,3,56.0,8,12,1,1800,0,0,14,12,3,55,13,13,10,12,39.3,488,-2,2.0,9,8,1,1800,0,0,12,9,3,55,11,11,11,10,38.5,490,+10,1.4,1,1,1,1700,0,2,13,11,3,53,2,2,3,3,38.3,480,-8,-0.1,1,3,1,1700,0,0,14,14,3,53,5,4,3,3,37.3,488,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ストロングコンビ,16,90.6,3,5,1,472,+3,0,3,56.0,-1,1,1,1400,0,2,11,1,3,56,5,5,4,1,40.8,469,+3,0.0,6,7,1,1200,0,0,16,11,3,56,12,11,0,0,38.4,466,+20,2.0,5,13,0,1400,0,0,18,9,3,54,18,17,0,0,35.4,446,-2,2.8,6,13,0,1600,0,1,16,12,3,53,10,10,11,0,35.7,448,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グトルフォス,2,8.9,3,6,3,506,-6,0,3,56.0,5,6,1,1600,0,0,14,3,3,56,12,12,0,0,37.0,512,+2,0.4,7,1,1,1800,0,1,13,12,3,55,13,12,9,9,39.9,510,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレートバニヤン,6,17.6,4,7,9,540,+18,0,3,56.0,9,10,1,1800,0,0,12,5,3,55,1,1,1,1,39.9,522,0,1.8,3,1,1,1700,0,0,15,2,3,54,1,1,1,1,39.1,522,+4,0.0,9,3,1,1800,0,3,13,1,3,54,1,1,1,1,39.0,518,-4,0.1,9,3,1,1800,0,2,9,3,3,54,1,1,1,1,37.7,522,+10,0.6,9,5,0,1400,0,0,10,10,3,54,6,6,0,0,36.4,512,0,1.6
ラインカリーナ,1,5.1,4,8,3,474,+4,1,3,54.0,7,5,1,1400,0,0,16,11,3,54,3,3,0,0,39.7,470,+2,1.3,5,5,1,1600,0,0,14,4,3,54,5,4,0,0,37.5,468,+2,0.9,5,3,1,1600,0,0,10,2,3,54,2,2,0,0,38.4,466,+2,0.2,4,5,0,1400,0,0,7,4,3,54,3,3,0,0,34.6,464,+8,0.9,5,1,1,1400,0,2,16,7,3,54,2,2,0,0,36.1,456,0,-1.0
ビルジキール,8,46.0,5,9,1,476,-4,0,3,56.0,8,5,1,1800,0,1,9,2,3,56,1,1,1,4,39.0,480,+8,0.7,8,6,1,1800,0,0,8,2,3,56,3,3,4,4,39.3,472,-10,1.1,8,11,1,1800,0,0,14,6,3,56,3,3,3,4,39.9,482,+4,1.8,7,8,1,1400,0,1,13,9,3,55,9,8,0,0,38.4,478,+8,1.3,3,1,1,1700,0,0,14,14,3,55,2,2,1,1,38.6,470,-8,-0.3
メイショウオオタカ,4,24.4,5,10,4,470,+2,0,3,56.0,8,1,1,1800,0,1,13,4,3,56,7,7,7,5,38.9,468,0,-0.2,8,12,0,2000,0,0,16,11,3,56,5,4,3,6,38.7,468,0,2.0,7,3,0,2000,0,0,14,9,3,55,1,1,1,1,35.7,468,+2,0.0,8,6,0,2000,0,0,9,9,3,55,1,1,1,1,36.4,466,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バイザディンプル,11,10.3,6,11,23,468,+8,1,3,54.0,9,1,1,1800,0,2,9,7,3,54,2,2,2,2,37.0,460,+6,-0.5,4,5,0,1600,0,0,14,14,3,54,5,5,0,0,33.6,454,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロフティネス,15,69.8,6,12,6,468,+8,0,3,56.0,8,10,1,1800,0,0,14,10,3,56,5,6,6,7,39.5,460,-4,1.7,9,1,1,1800,0,0,13,12,3,55,1,1,1,1,38.4,464,-10,-0.7,8,12,0,2000,0,0,12,1,3,55,3,3,4,5,37.8,474,+12,2.4,8,6,0,1800,0,0,15,11,3,55,4,4,0,0,35.2,462,-4,0.5,8,5,0,2000,0,0,10,8,3,55,8,9,8,7,35.7,466,0,1.0
エルモンストロ,3,9.8,7,13,5,470,-4,0,3,56.0,8,7,0,1600,0,0,15,6,3,56,4,4,0,0,36.1,474,+6,0.6,9,3,0,1400,0,0,8,4,3,55,5,5,0,0,34.2,468,-2,0.2,8,5,0,1400,0,0,12,4,3,55,3,4,0,0,33.7,470,+8,0.2,4,6,0,1600,0,1,11,2,3,54,1,1,0,0,34.6,462,-2,0.6,7,1,0,1600,0,0,11,1,3,54,1,1,1,0,35.2,464,0,-0.2
