馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アミュリオン,4,13.2,1,1,4,454,0,0,3,55.0,4,7,1,1200,0,0,15,15,3,54,8,9,0,0,37.0,454,0,0.7,5,8,1,1400,0,1,16,12,3,56,12,12,0,0,36.6,454,-4,1.0,5,4,1,1400,0,0,16,13,3,56,11,8,0,0,37.0,458,0,0.4,6,1,1,1200,0,0,16,16,3,56,5,5,0,0,37.8,458,-2,-0.1,6,3,1,1200,0,1,16,14,3,56,6,6,0,0,38.6,460,0,0.2
コパノジョウオー,5,16.5,1,2,5,482,+6,1,3,53.0,-1,1,1,1200,0,1,9,7,3,53,7,4,0,0,37.0,476,0,-0.8,5,5,1,1600,0,2,16,11,3,51,8,8,0,0,36.8,476,-11,1.0,-1,3,1,1400,0,0,10,7,3,51,4,3,3,0,38.8,487,-1,1.2,9,7,1,1200,0,1,15,8,3,54,7,6,0,0,37.2,488,+4,0.8,7,2,1,1200,0,0,16,2,3,54,11,10,0,0,37.4,484,-4,0.2
ステラストラータ,7,58.9,2,3,19,460,-39,2,4,55.0,-1,1,1,1600,0,1,11,10,4,56,4,4,3,3,39.4,499,-3,-0.3,-1,2,1,1200,0,1,12,8,4,56,3,4,6,0,38.8,502,+4,0.8,-1,1,1,1200,0,0,12,2,4,56,3,4,3,0,38.4,498,-2,-0.4,-1,3,1,1200,0,0,12,7,4,56,6,8,9,0,38.7,500,+1,0.2,-1,4,1,1200,0,0,8,1,4,56,5,5,5,0,38.6,499,+4,0.4
シゲルジルコン,8,25.7,2,4,3,482,-2,1,3,53.0,4,12,0,1000,0,0,18,10,3,52,0,0,0,0,33.4,484,-4,0.8,4,10,1,1200,0,0,15,3,3,52,4,4,0,0,38.1,488,+6,1.2,3,5,1,1150,0,2,16,8,3,52,4,4,0,0,36.9,482,+6,0.5,3,1,1,1150,0,0,16,4,3,54,1,1,0,0,38.4,476,+2,-0.3,7,8,1,1400,0,0,16,4,3,54,2,2,0,0,41.0,474,+10,2.6
ウエスタンカッター,15,291.6,3,5,5,430,-6,1,3,50.0,4,9,1,1200,0,0,15,4,3,51,9,9,0,0,38.5,436,+4,2.1,3,5,1,1150,0,1,16,7,3,53,14,14,0,0,37.2,432,+10,2.1,5,8,1,1600,0,1,12,7,3,54,4,4,0,0,38.4,422,-2,2.0,6,10,1,1200,0,1,16,1,3,54,13,13,0,0,38.4,424,-6,1.7,6,8,1,1200,0,2,16,3,3,54,9,7,0,0,38.2,430,0,1.4
ナイツブリッジ,11,39.0,3,6,1,506,+2,0,4,57.0,4,13,1,1200,0,1,15,8,4,56,8,10,0,0,38.5,504,-4,3.0,5,8,1,1400,0,0,16,12,4,56,3,2,0,0,38.1,508,0,0.6,6,4,1,1200,0,0,15,13,4,55,4,5,0,0,38.4,508,+18,0.2,6,11,1,1200,0,2,16,6,4,55,15,15,0,0,36.7,490,-12,1.3,2,9,1,1000,0,1,10,8,4,54,7,9,0,0,36.4,502,-2,1.3
シゲルスピネル,9,10.0,4,7,4,450,-2,1,3,50.0,4,9,1,1200,0,0,15,2,3,51,2,2,0,0,38.1,452,+6,0.8,5,10,1,1400,0,1,16,11,3,51,6,8,0,0,37.6,446,-2,1.3,6,8,1,1200,0,0,16,10,3,54,5,5,0,0,37.7,448,+2,1.0,6,1,1,1200,0,0,16,1,3,54,1,1,0,0,39.2,446,+2,0.0,6,3,1,1200,0,0,16,10,3,54,2,2,0,0,38.2,444,0,0.6
サトノユニゾン,3,3.9,4,8,4,496,+2,2,4,57.0,4,3,1,1200,0,0,15,12,4,56,7,7,0,0,37.2,494,-2,0.5,3,2,1,1150,0,1,15,5,4,55,6,6,0,0,37.0,496,+4,0.8,5,13,1,1400,0,0,16,6,4,57,5,7,0,0,38.6,492,+2,1.9,5,5,1,1400,0,1,16,2,4,57,2,2,0,0,37.7,490,-6,0.2,6,3,1,1200,0,0,15,11,4,57,4,4,0,0,37.1,496,0,0.5
ジェイケイマッチョ,14,37.4,5,9,5,490,+10,2,4,54.0,4,14,1,1200,0,0,15,7,4,57,7,7,0,0,38.9,480,+8,2.2,5,7,1,1400,0,0,16,4,4,54,2,2,0,0,37.9,472,+2,0.7,4,4,1,1200,0,0,15,12,4,54,2,2,0,0,38.2,470,-6,0.7,5,11,1,1400,0,0,15,8,4,57,3,3,0,0,37.8,476,-6,1.7,5,13,1,1300,0,0,16,6,4,57,1,1,0,0,39.4,482,0,2.1
アマデウス,10,7.0,5,10,8,452,+2,0,3,52.0,2,8,0,1200,0,0,12,2,3,54,4,4,0,0,36.3,450,-4,0.8,2,14,0,1200,0,1,16,4,3,51,7,8,0,0,36.1,454,0,1.2,4,7,0,1200,0,2,16,11,3,56,10,10,0,0,35.5,454,0,0.7,6,3,0,1200,0,0,12,10,3,56,7,5,0,0,34.3,454,-8,0.1,6,4,0,1200,0,0,10,3,3,56,2,2,0,0,35.2,462,+6,0.3
