馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ガーデンガーデン,12,7.0,1,1,2,464,+4,1,3,54.0,8,4,0,1600,94.6,0,17,5,3,54,5,5,0,0,35.7,460,+6,0.4,8,7,0,1400,81.9,0,18,14,3,54,4,6,0,0,35.4,454,-6,0.8,8,10,1,1400,89.3,1,16,16,3,54,15,15,0,0,38.5,460,-8,1.5,8,10,1,1400,89.2,0,16,16,3,54,4,5,0,0,38.8,468,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オレンジオレンジ,9,32.1,1,2,10,444,+8,1,3,54.0,9,6,0,1800,110.6,1,16,15,3,54,15,14,0,0,36.7,436,+4,1.0,10,3,0,1800,109.2,0,16,1,3,54,15,15,13,11,35.0,432,-8,0.3,9,14,0,1800,110.9,0,18,5,3,52,12,11,0,0,37.9,440,-12,2.9,9,6,0,1800,110.3,0,10,1,3,54,10,10,0,0,35.9,452,0,1.5,8,10,0,1600,99.0,0,11,10,3,54,5,6,0,0,37.9,452,-6,3.1
キシュウブライト,17,254.3,2,3,11,432,+10,1,3,54.0,9,13,1,1200,76.2,1,15,7,3,54,14,14,0,0,37.7,422,+2,3.5,9,12,1,1400,89.4,0,16,2,3,54,10,11,0,0,40.3,420,-6,2.7,8,12,1,1800,120.3,1,14,10,3,54,9,10,11,12,42.1,426,-4,3.9,8,7,1,1200,75.0,0,16,7,3,54,16,15,0,0,36.4,430,-4,1.1,9,16,1,1200,77.5,0,16,3,3,54,15,16,0,0,38.8,434,0,4.7
トワイライトパレス,15,150.6,2,4,15,410,0,1,3,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,1200,72.0,1,18,13,3,53,18,18,0,0,35.9,410,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノースカガヤキ,14,225.2,3,5,2,470,+6,1,3,54.0,8,11,0,1600,95.5,0,17,12,3,54,5,5,0,0,36.6,464,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セルプランタン,11,13.1,3,6,17,458,-12,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,1800,112.8,0,16,1,3,54,7,7,0,0,37.6,470,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダンサリーノ,8,21.8,4,7,0,424,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プラエクラーラ,13,309.8,4,8,8,422,+6,1,3,54.0,9,13,0,1600,98.2,1,18,4,3,54,18,16,0,0,35.2,416,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クインオブザシーズ,7,20.9,5,9,16,418,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,1600,98.2,0,12,7,3,54,4,5,0,0,35.9,418,-4,1.4,8,3,0,1600,97.8,1,16,13,3,54,7,7,0,0,35.6,422,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カークソング,4,141.2,5,10,13,448,+6,1,3,51.0,9,14,1,1800,119.9,0,15,3,3,54,9,9,10,13,41.8,442,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
