馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ルネイション,9,24.2,1,1,7,460,+2,1,6,55.0,5,7,0,2000,0,0,11,10,6,55,10,9,10,0,33.6,458,+20,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,2400,0,0,8,6,6,53,7,7,8,7,35.2,438,-12,1.0,5,3,0,1800,0,0,8,3,6,55,6,6,5,0,32.5,450,+10,0.1,4,7,0,2000,0,0,10,1,6,52,9,8,0,0,34.6,440,-8,1.0
ペイドメルヴェイユ,6,27.4,2,2,5,486,0,1,5,55.0,5,13,0,1600,0,0,17,11,5,55,5,3,0,0,34.6,486,0,0.7,5,1,0,1800,0,1,10,4,5,54,3,3,4,0,33.5,486,0,-0.2,9,10,0,1800,0,1,13,3,5,55,12,12,0,0,34.3,486,+4,0.7,4,3,0,1800,0,0,12,10,5,55,3,2,0,0,33.8,482,+4,0.1,5,16,0,1800,0,0,16,13,5,54,6,8,7,0,35.1,478,+8,1.5
シンギュラリティ,2,3.0,3,3,7,498,0,0,5,57.0,5,2,0,2000,0,0,11,11,5,57,6,5,5,0,33.3,498,-2,0.1,6,2,0,2000,0,0,10,9,5,57,5,5,4,3,35.7,500,+6,0.0,9,1,0,1800,0,0,11,10,5,57,4,3,0,0,34.9,494,+6,0.0,9,2,0,2000,0,0,10,9,5,57,7,7,7,6,33.8,488,0,0.2,8,2,0,1800,0,0,14,8,5,56,6,8,0,0,34.0,488,+2,0.0
サトノソルタス,3,5.5,4,4,58,498,+18,0,4,57.0,5,6,0,2400,0,0,18,18,4,56,13,13,7,7,34.6,480,-8,0.6,5,2,0,1800,0,0,12,1,4,56,6,7,7,0,33.3,488,+8,0.1,5,1,0,1800,0,3,10,3,4,55,2,2,3,0,36.4,480,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サトノグラン,5,11.1,5,5,2,470,-4,2,5,57.0,5,5,0,1800,0,0,10,1,5,55,5,5,5,0,34.0,474,-2,0.3,5,10,0,2000,0,0,11,4,5,57,7,7,9,0,34.1,476,-8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,2000,0,1,14,14,5,57,13,13,13,13,36.2,484,+2,1.3,5,5,0,1600,0,0,11,5,5,55,8,8,0,0,32.9,482,-2,0.2
ベアインマインド,10,98.6,6,6,14,442,+8,1,6,55.0,6,8,0,1800,0,2,9,9,6,55,2,2,3,3,37.2,434,-2,0.9,5,14,0,1800,0,0,15,15,6,55,7,8,9,0,35.2,436,+4,1.7,6,10,0,1800,0,0,12,5,6,53,9,8,8,9,35.4,432,+6,0.9,5,9,0,1600,0,0,11,1,6,55,7,6,0,0,34.4,426,-8,1.0,4,8,0,2000,0,0,13,3,6,50,5,5,0,0,35.3,434,-4,1.6
ジナンボー,1,4.9,7,7,7,472,0,0,4,57.0,5,6,0,2000,0,0,11,1,4,57,11,11,7,0,33.6,472,-4,0.6,6,1,0,1800,0,0,15,15,4,55,3,3,3,3,34.4,476,-2,-0.1,5,6,0,2400,0,0,7,6,4,55,3,3,2,2,35.8,478,0,0.8,5,1,0,2000,0,0,11,1,4,55,2,3,4,0,33.4,478,+22,-0.3,5,1,0,1800,0,0,15,6,4,54,2,2,1,0,34.8,456,0,-0.4
スパイラルダイブ,4,4.7,7,8,7,436,-8,0,5,57.0,5,4,0,2000,0,0,11,9,5,57,7,7,7,0,33.2,444,+4,0.2,5,1,0,1800,0,0,8,2,5,57,3,3,3,0,33.5,440,+10,-0.2,5,1,0,1800,0,0,12,3,5,57,9,7,7,0,33.5,430,-4,-0.1,4,2,0,1800,0,0,10,9,5,57,8,5,0,0,33.5,434,+4,0.6,6,1,0,2000,0,0,14,12,5,57,6,6,6,5,35.3,430,-6,-0.3
ジークカイザー,7,15.0,8,9,8,480,-8,0,6,57.0,9,8,0,1800,0,1,12,4,6,57,4,3,0,0,34.7,488,+12,0.4,5,2,0,1800,0,0,10,2,6,57,4,3,4,0,32.9,476,-4,0.0,8,1,0,1800,0,0,14,4,6,56,3,2,0,0,34.2,480,-2,0.0,8,2,0,1800,0,0,8,5,6,57,2,2,0,0,34.8,482,-12,0.2,4,8,0,1800,0,2,12,2,6,57,3,3,0,0,35.4,494,+10,0.5
ヒストリア,8,12.2,8,10,7,466,-6,1,5,55.0,5,1,0,1800,0,0,11,11,5,55,10,8,7,0,33.1,472,-6,0.0,5,2,0,1800,0,0,12,9,5,55,11,6,4,0,33.3,478,+12,0.1,5,4,0,1800,0,0,14,3,5,54,11,12,12,0,33.4,466,0,0.6,4,5,0,1800,0,1,13,4,5,55,13,12,0,0,34.3,466,+8,0.4,4,4,0,1800,0,0,12,8,5,55,11,11,0,0,33.3,458,0,0.2
