馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シャイニングカフェ,5,10.4,1,1,11,524,0,0,7,57.0,4,9,1,1200,0,0,14,14,7,57,10,10,0,0,37.2,524,+4,1.2,3,3,1,1150,0,1,15,4,7,57,14,14,0,0,36.3,520,+2,0.9,4,10,1,1200,0,0,15,4,7,56,13,13,0,0,36.7,518,-2,1.2,3,5,1,1150,0,0,14,9,7,57,12,10,0,0,37.0,520,0,0.4,3,8,1,1150,0,0,16,15,7,57,12,10,0,0,37.2,520,-10,0.7
シェヴェルニー,7,119.1,2,2,0,436,-8,1,6,55.0,4,15,0,1200,0,1,18,7,6,54,15,13,0,0,35.7,444,+8,1.4,6,12,0,1200,0,0,16,5,6,55,14,14,0,0,33.3,436,-2,0.7,4,5,0,1200,0,0,13,7,6,55,9,9,0,0,34.6,438,+2,0.4,7,7,0,1200,0,1,12,8,6,55,8,7,0,0,34.3,436,-2,0.8,3,10,0,1200,0,0,16,6,6,55,13,13,0,0,35.4,438,-4,1.1
ディオブルネッタ,12,84.7,3,3,11,472,-2,1,4,52.0,-1,1,1,1200,0,0,11,1,4,54,11,11,9,0,38.1,474,-5,-0.4,-1,8,1,900,0,2,12,11,4,54,12,11,0,0,36.9,479,0,1.5,-1,7,1,1200,0,1,12,11,4,54,3,4,5,0,40.8,479,-6,1.8,-1,1,1,1000,0,1,14,10,4,54,5,5,0,0,38.1,485,-8,-0.3,-1,2,1,1000,0,1,14,9,4,54,3,3,0,0,37.7,493,+10,0.0
コスモフェリーク,10,79.5,3,4,1,442,-6,1,4,55.0,4,18,0,1600,0,1,18,14,4,55,2,2,0,0,37.6,448,+6,2.3,4,11,0,1400,0,0,18,2,4,55,8,8,0,0,35.9,442,+4,1.4,5,11,0,1600,0,1,15,14,4,52,2,2,0,0,37.6,438,+2,2.5,5,9,0,1600,0,0,16,10,4,55,2,2,0,0,36.1,436,-5,1.3,-1,1,1,1600,0,0,9,8,4,54,3,2,1,0,39.4,441,0,-0.6
エマブルーム,11,105.8,4,5,8,430,0,1,4,55.0,4,14,1,1200,0,1,15,10,4,55,4,4,0,0,39.5,430,-4,2.7,3,15,1,1700,0,1,15,13,4,54,3,4,3,14,45.9,434,-4,7.3,4,14,1,1800,0,0,15,15,4,55,3,3,4,4,39.8,438,+4,2.6,3,14,0,2000,0,0,15,12,4,52,1,1,1,1,39.5,434,-12,2.9,-1,1,1,1600,0,1,8,4,4,54,1,1,1,0,38.5,446,-3,-0.3
ブランオラージュ,3,14.2,4,6,34,436,-16,2,5,55.0,6,7,1,1200,0,2,16,12,5,57,8,8,0,0,37.8,452,-6,1.1,6,8,1,1200,0,0,16,5,5,57,5,5,0,0,38.9,458,+22,1.1,5,10,1,1300,0,0,16,15,5,57,6,6,0,0,36.8,436,0,0.7,1,8,1,1000,0,3,12,10,5,57,7,7,0,0,35.0,436,0,1.2,1,7,1,1000,0,1,12,4,5,57,10,10,0,0,35.2,436,-4,1.0
サンタアズライト,8,17.9,5,7,3,464,+2,2,5,57.0,4,8,1,1200,0,1,13,6,5,57,3,3,0,0,37.6,462,-8,0.8,-1,11,1,1200,0,1,11,10,5,56,2,4,0,0,42.0,470,-4,3.9,4,12,1,1200,0,1,15,3,5,57,4,4,0,0,39.8,474,+12,2.4,4,10,0,1000,0,0,18,2,5,54,0,0,0,0,33.3,462,+4,0.6,3,5,1,1150,0,0,16,15,5,54,1,1,0,0,38.6,458,0,0.6
クリノエメラルド,13,190.6,5,8,30,444,+16,1,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,1600,0,1,18,15,3,54,11,10,0,0,35.2,428,+6,1.5,9,15,0,1400,0,0,16,16,3,54,10,10,0,0,36.3,422,-4,2.1,8,8,0,1600,0,0,12,10,3,54,10,10,0,0,34.8,426,-4,0.9,8,16,1,1800,0,0,16,11,3,54,8,8,8,9,43.9,430,0,4.9
タイキメサイア,4,2.8,6,9,2,516,-8,0,4,54.0,5,5,1,1300,0,2,14,1,4,54,3,3,0,0,36.4,524,+6,0.4,6,4,1,1200,0,0,16,8,4,57,2,2,0,0,37.4,518,+4,0.4,5,5,1,1300,0,0,16,9,4,57,7,7,0,0,37.1,514,+4,0.5,7,3,1,1200,0,0,16,14,4,56,5,5,0,0,36.7,510,0,0.4,5,6,1,1300,0,0,16,14,4,56,2,2,0,0,37.0,510,-2,0.8
ワンダーポピュレル,9,76.8,6,10,1,478,-8,1,4,55.0,4,9,1,1800,0,2,9,9,4,55,6,6,6,7,41.2,486,-6,4.5,9,13,1,1400,0,1,14,5,4,55,4,9,0,0,39.4,492,+20,2.8,-1,1,1,1230,0,0,12,1,4,55,4,4,3,3,38.6,472,+2,-0.6,-1,1,1,1230,0,2,9,7,4,54,3,3,3,2,37.9,470,-3,-0.5,-1,2,1,1230,0,3,9,9,4,54,2,2,2,2,37.5,473,+2,0.0
