馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ロードリバーサル,4,27.5,1,1,2,492,0,0,3,56.0,9,5,1,1800,114.3,0,13,11,3,56,4,4,5,5,38.4,492,+6,0.6,9,6,1,1800,114.7,0,12,1,3,55,4,3,3,4,39.0,486,-8,1.1,7,1,1,1800,115.7,0,16,11,3,55,5,5,3,3,38.8,494,+2,-0.2,3,4,1,1700,108.6,0,15,14,3,53,3,3,2,2,39.5,492,+10,0.6,1,11,0,2000,128.8,1,16,15,3,54,5,5,4,6,40.2,482,+2,1.9
セロシア,6,19.1,2,2,2,456,-6,0,3,56.0,9,8,1,1800,114.7,0,13,6,3,56,9,8,11,11,38.0,462,+10,1.0,8,3,1,1800,113.7,0,14,1,3,56,12,11,7,6,37.8,452,-2,0.1,9,4,1,1800,113.9,0,12,4,3,55,9,7,6,7,37.9,454,+2,0.3,8,7,1,1800,114.4,0,10,6,3,55,9,9,10,8,38.4,452,+2,2.2,8,1,1,1800,114.8,0,14,4,3,55,6,7,7,6,38.3,450,-2,-0.3
コンカラー,2,6.3,3,3,2,472,-2,0,3,56.0,9,3,1,1800,113.9,0,13,5,3,56,11,11,11,9,37.4,474,+2,0.2,9,5,1,1800,115.0,1,13,2,3,56,7,7,9,9,37.4,472,0,1.1,8,1,1,1800,114.9,0,16,14,3,55,4,3,6,4,37.6,472,-2,-0.5,8,7,0,2000,125.9,0,8,3,3,55,1,1,1,1,35.9,474,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グリッサード,9,18.3,4,4,6,482,0,0,3,56.0,9,1,1,1800,114.7,1,11,9,3,56,4,4,4,1,38.2,482,-2,-0.1,8,5,0,2000,123.2,0,14,5,3,56,2,2,2,2,36.8,484,-2,1.1,9,5,0,2000,123.5,0,11,9,3,55,8,8,6,6,36.4,486,+4,0.7,8,2,0,2000,125.0,0,8,8,3,55,3,4,4,4,34.6,482,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴルトマイスター,1,2.0,5,5,4,566,0,0,3,56.0,6,2,1,1800,114.9,0,16,11,3,56,7,7,5,5,38.6,566,0,0.6,6,3,1,1800,114.6,1,10,3,3,55,6,6,3,3,37.8,566,+4,0.3,8,1,1,1800,114.0,0,11,8,3,55,3,2,2,2,37.7,562,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウテンダン,5,4.4,6,6,2,458,0,0,3,56.0,9,2,1,1800,113.8,0,13,13,3,56,2,3,2,2,38.1,458,-8,0.1,9,1,1,1800,114.2,0,15,15,3,56,2,2,2,2,38.4,466,+8,0.0,8,4,1,1800,114.7,0,13,8,3,55,11,11,9,7,38.1,458,+4,1.1,8,8,0,1600,98.4,1,11,4,3,55,3,3,0,0,36.9,454,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートアルケミー,7,36.2,7,7,1,492,-14,0,3,56.0,9,6,1,1800,114.8,0,11,5,3,55,1,1,1,2,38.3,506,+10,1.1,8,1,1,1800,116.8,0,13,1,3,56,1,1,1,1,38.0,496,-14,0.0,9,6,1,1400,85.3,1,16,13,3,55,3,3,0,0,36.8,510,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キョウワウォール,8,242.9,7,8,2,492,0,0,3,56.0,-1,1,1,1400,91.4,0,10,10,3,56,5,4,5,0,38.9,492,+32,-0.1,8,13,1,1800,126.6,0,13,6,3,55,6,8,13,13,45.5,460,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マッスルビーチ,3,6.8,8,9,1,456,0,0,3,56.0,9,5,1,1800,114.5,0,11,11,3,56,10,10,9,6,37.2,456,+4,0.8,9,2,1,1800,114.2,1,13,8,3,56,12,12,12,11,36.3,452,-2,0.3,9,1,1,1800,116.7,0,12,12,3,55,3,3,3,2,36.4,454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジューンステータス,10,18.8,8,10,2,478,+2,0,3,56.0,9,13,1,1800,116.5,0,13,12,3,56,2,2,2,2,40.9,476,0,2.8,8,1,1,1800,114.6,0,14,13,3,56,2,2,2,2,38.7,476,-6,-0.6,5,3,1,1600,100.0,1,16,2,3,56,3,3,0,0,38.0,482,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
