馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フローラルピース,10,52.7,1,1,2,428,+4,0,1,0,2,54.0,0,0,0,0,0,0,0,0,1,0,13,0,1400,83.0,1,0,0,0,16,4,2,54,2,3,0,0,37.0,424,-4,1.6,0,0,0,0,0,0,1,0,0,0,6,0,1600,97.4,0,1,0,0,8,8,2,51,3,2,2,0,36.9,428,-6,0.9,0,0,0,0,0,0,0,0,1,0,6,0,1600,98.9,0,1,0,0,11,6,2,52,4,6,0,0,37.3,434,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムプリジャン,12,18.8,2,2,1,442,0,1,0,0,2,52.0,0,0,0,0,0,0,0,0,1,0,6,0,1800,109.0,1,0,0,0,9,3,2,51,5,5,0,0,34.6,442,+4,1.0,0,0,0,0,0,0,0,0,1,0,5,0,1600,96.7,1,0,0,0,11,6,2,51,9,10,0,0,33.9,438,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ソルトキャピタル,3,5.4,3,3,8,504,0,1,0,0,2,55.0,0,0,0,0,0,0,0,0,0,1,11,0,1800,110.3,1,0,0,0,15,6,2,54,2,1,1,2,39.3,504,0,1.4,0,0,0,0,0,0,1,0,0,0,2,0,2000,124.3,0,1,0,0,16,15,2,54,14,14,13,12,35.5,504,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アドマイヤミモザ,4,2.2,4,4,6,482,-6,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,2,0,1800,110.0,1,0,0,0,12,11,2,54,8,8,0,0,33.1,488,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジョウショーカード,7,123.4,5,5,3,446,+8,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,6,1,1800,118.0,1,0,0,0,7,6,2,54,5,3,4,7,41.4,438,+2,2.0,0,0,0,0,0,0,0,0,0,1,7,0,2000,123.8,0,1,0,0,9,3,2,54,4,4,8,8,37.0,436,+6,1.6,0,0,0,0,0,0,0,0,0,1,10,0,1800,110.4,1,0,0,0,15,5,2,54,6,5,7,8,37.3,430,-10,2.2,0,0,0,0,0,0,0,0,1,0,6,0,1600,100.4,1,0,0,0,6,2,2,54,6,6,0,0,39.1,440,-4,4.2,0,0,0,0,0,0,0,0,1,0,8,0,1600,100.7,1,0,0,0,9,9,2,54,7,7,0,0,36.1,444,0,2.3
ライトウォーリア,6,8.7,5,6,7,472,+6,1,0,0,2,55.0,0,0,0,0,0,0,0,0,0,1,4,0,1800,112.5,1,0,0,0,16,15,2,54,2,2,3,7,36.2,466,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レガーメペスカ,8,36.0,6,7,1,478,-6,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,10,0,1600,96.4,1,0,0,0,18,2,2,54,9,11,0,0,36.3,484,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パンサラッサ,1,5.4,6,8,1,456,-2,1,0,0,2,54.0,0,0,0,0,0,0,0,0,1,0,2,0,2000,122.6,1,0,0,0,7,1,2,53,2,2,2,2,34.7,458,0,0.2,0,0,0,0,0,0,0,0,1,0,6,0,1600,98.0,1,0,0,0,15,13,2,53,9,8,0,0,34.4,458,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サトノヴィーナス,2,16.3,7,9,2,464,-4,0,1,0,2,54.0,0,0,0,0,0,0,0,0,1,0,7,0,1600,98.0,1,0,0,0,15,11,2,54,15,13,0,0,34.0,468,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベイキングヒート,5,14.9,7,10,2,466,+4,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,9,0,1600,98.0,1,0,0,0,15,5,2,54,11,13,0,0,34.1,462,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マテラアシスト,9,64.3,8,11,2,460,0,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,7,0,2000,123.9,1,0,0,0,11,11,2,54,8,7,3,4,36.1,460,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
