馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
パレスハングリー,13,24.0,1,1,2,508,-4,1,5,54.0,6,5,1,1800,113.7,0,16,5,7,54,11,11,10,11,38.2,512,+32,0.7,4,7,1,1800,114.2,0,14,2,2,54,5,5,6,6,37.3,480,-4,0.7,6,2,1,1800,113.5,0,15,6,4,52,5,4,7,7,38.1,484,-2,0.1,6,3,1,1800,113.8,0,15,13,1,52,2,1,2,2,39.1,486,0,0.3,6,2,1,1800,113.9,0,14,5,2,54,4,4,4,2,38.7,486,+4,0.2
グラットシエル,5,6.4,2,2,2,510,-10,0,5,56.0,9,3,1,2000,124.9,1,13,7,2,57,7,5,6,4,38.4,520,+4,1.1,9,10,1,2000,128.0,0,15,8,7,57,2,2,2,2,40.4,516,+4,2.6,9,3,1,1800,112.9,1,15,5,5,57,2,2,2,2,37.7,512,+10,0.8,6,3,0,2500,155.3,0,7,2,3,57,2,2,2,2,36.5,502,-10,0.5,8,7,0,2200,135.3,0,8,4,5,57,3,3,2,2,36.2,512,+4,0.8
サクラアリュール,3,3.6,3,3,4,462,-2,0,4,56.0,6,2,1,1800,113.5,0,15,14,2,57,10,8,9,4,37.0,464,+6,0.1,4,4,1,1800,112.8,1,15,9,3,57,8,9,9,7,36.6,458,-12,0.6,7,4,1,1800,111.3,2,15,2,1,57,5,6,8,8,36.7,470,0,0.4,7,4,1,1800,110.9,2,16,8,2,57,16,16,9,8,36.1,470,-8,0.3,9,2,1,1800,113.4,0,16,2,7,57,8,8,6,6,36.3,478,-2,0.2
ミラクルヒッター,12,53.2,4,4,3,494,0,0,4,54.0,6,5,1,2400,158.0,0,10,5,8,54,6,6,4,4,38.2,494,-4,1.2,5,15,1,2100,132.2,2,16,1,15,54,13,15,14,14,38.0,498,-2,3.4,5,10,1,2100,134.4,0,16,14,13,57,12,12,13,11,37.4,500,0,1.5,6,1,1,2400,157.2,2,16,16,8,56,14,14,13,13,38.3,500,+2,-0.4,6,8,1,2400,160.8,0,16,2,6,56,15,14,15,13,39.6,498,+2,1.8
フーズサイド,6,17.3,4,5,3,472,+2,0,3,53.0,6,6,1,2400,158.1,0,10,1,1,53,9,9,8,7,37.9,470,+6,1.3,4,1,1,1800,113.9,0,15,8,8,54,13,12,14,11,36.4,464,-6,0.0,5,11,1,2100,135.8,0,16,2,8,56,15,14,15,14,39.6,470,+4,3.0,6,1,1,1800,116.8,1,16,1,2,56,15,15,11,8,39.1,466,+4,0.0,6,2,1,1800,117.3,1,13,12,2,56,11,11,12,9,39.0,462,-2,0.6
ロジティナ,1,11.9,5,6,1,540,+6,0,4,55.0,6,11,1,1800,114.1,0,16,15,3,57,11,12,8,10,37.7,534,-2,1.7,3,2,1,1700,105.7,1,15,14,4,57,6,8,6,5,38.2,536,-6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2100,133.0,0,16,8,5,57,6,5,7,7,38.7,542,-6,1.0,6,11,0,2000,120.2,0,16,2,6,55,3,3,4,5,35.0,548,-2,0.8
フィールオーケー,10,9.8,5,7,3,470,-2,0,3,53.0,6,1,1,2400,152.7,3,11,1,4,53,10,10,9,8,38.0,472,-18,-0.2,4,14,1,1800,115.2,1,15,10,6,53,13,13,7,9,40.3,490,+16,2.3,5,3,1,2100,134.2,0,16,1,8,54,16,16,15,14,38.1,474,+6,0.4,5,1,1,2100,133.9,0,16,1,2,55,16,16,10,9,38.0,468,+2,-0.5,5,2,1,2100,136.3,0,14,14,8,55,11,12,3,2,37.3,466,-4,0.1
アバオアクー,9,45.7,6,8,3,514,+4,0,7,54.0,6,8,1,2400,159.0,0,10,9,6,54,10,10,8,8,38.7,510,-12,2.2,5,8,1,2100,130.1,2,16,8,9,54,16,16,14,14,36.0,522,+4,1.3,5,5,1,2100,134.1,0,16,9,6,57,15,16,16,16,36.5,518,-8,1.2,6,6,1,2400,159.0,1,10,7,6,57,7,7,9,8,37.4,526,-2,1.4,5,2,1,2100,132.8,1,16,6,13,57,13,14,11,8,38.0,528,+2,0.2
キタサンヴィクター,2,16.2,6,9,3,500,-2,0,4,54.0,6,3,1,2400,157.5,0,10,2,7,54,5,5,2,3,38.1,502,+4,0.7,7,9,1,1900,119.2,2,16,2,9,54,11,11,12,13,37.4,498,-4,1.6,5,10,1,2100,130.7,2,16,2,13,54,6,8,8,8,37.4,502,-6,1.9,4,1,1,1800,113.2,0,14,9,4,57,8,7,6,6,37.7,508,-8,0.0,7,9,1,1900,121.9,0,16,6,6,56,6,6,5,6,39.4,516,-4,0.9
レオステップアップ,7,21.4,7,10,3,486,-2,0,4,54.0,6,9,1,2400,159.3,0,10,6,4,54,3,3,6,9,39.4,488,-2,2.5,5,1,1,2100,133.8,0,16,9,2,57,2,2,2,2,39.1,490,0,-0.4,5,4,1,2100,130.0,2,16,9,13,57,10,10,11,10,35.8,490,0,0.3,4,7,1,1800,115.4,0,9,5,3,57,7,7,7,7,38.5,490,-2,1.5,3,3,1,1700,108.0,0,15,1,7,57,14,13,13,12,39.1,492,-10,0.1
サトノファイター,8,12.6,7,11,7,468,-8,0,3,54.0,4,1,1,1800,113.3,0,11,7,3,54,2,2,2,2,37.8,476,+6,-0.2,5,7,0,1600,93.9,0,8,7,6,56,8,8,0,0,34.2,470,-2,1.0,7,1,1,1900,124.8,0,13,5,2,56,6,6,7,5,38.1,472,+2,-0.1,8,6,1,1800,117.0,0,13,9,4,55,6,6,6,7,39.6,470,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
