馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
グッドワード,5,2.7,1,1,1,488,+4,1,4,55.0,2,2,0,1200,0,1,14,7,4,54,4,4,0,0,34.8,484,+2,0.0,4,7,0,1400,0,0,16,13,4,55,2,2,0,0,36.9,482,+2,0.7,3,2,0,1200,0,0,16,7,4,55,10,6,0,0,35.1,480,+4,0.2,9,3,0,1200,0,0,16,5,4,55,4,3,0,0,35.4,476,-14,0.5,7,16,1,1400,0,0,16,1,4,54,1,1,0,0,42.9,490,-8,4.6
トーセンオパール,4,51.2,2,2,1,402,+2,1,3,52.0,2,7,0,1200,0,1,14,14,3,49,7,7,0,0,35.4,400,-2,0.8,2,5,0,1200,0,0,10,4,3,49,9,7,0,0,34.8,402,+4,0.4,5,12,0,1400,0,0,16,14,3,51,11,11,0,0,34.4,398,+4,1.0,4,14,0,1000,0,0,16,8,3,54,0,0,0,0,33.6,394,-4,1.4,3,11,0,1200,0,0,16,1,3,54,15,15,0,0,35.8,398,-6,0.5
マーマレードガール,2,106.1,2,3,1,460,+8,1,3,52.0,2,11,0,1200,0,1,12,10,3,52,4,5,0,0,36.9,452,-4,1.4,6,9,0,1200,0,0,10,2,3,54,6,5,0,0,35.5,456,-4,0.8,6,7,0,1200,0,0,15,5,3,54,1,1,0,0,36.2,460,+12,0.8,5,7,0,1400,0,0,15,3,3,54,1,1,0,0,34.7,448,-10,0.6,6,6,0,1200,0,0,16,3,3,51,2,2,0,0,35.5,458,+2,0.2
ヴィーナスフローラ,3,8.2,3,4,1,496,0,1,5,55.0,2,4,0,1200,0,1,14,13,5,55,12,12,0,0,34.8,496,-12,0.5,7,12,1,1400,0,0,16,6,5,55,9,9,0,0,37.8,508,+8,1.0,7,6,1,1400,0,0,16,2,5,54,10,10,0,0,38.1,500,+8,1.1,2,11,1,1700,0,1,13,7,5,55,8,7,10,10,38.5,492,+10,1.2,2,3,1,1700,0,0,11,4,5,55,8,6,4,4,37.9,482,0,0.7
エイカイマドンナ,7,24.9,3,5,1,440,+2,1,4,55.0,2,6,0,1200,0,1,16,3,4,55,14,14,0,0,34.9,438,-2,0.4,2,7,0,1800,0,0,8,5,4,55,1,1,1,2,36.4,440,-2,0.8,3,9,0,1200,0,0,16,9,4,55,2,2,0,0,36.1,442,-6,0.8,7,9,1,1400,0,0,16,5,4,53,1,2,0,0,39.8,448,+12,1.9,7,14,1,1400,0,3,16,15,4,51,7,8,0,0,38.9,436,0,2.7
ディアバビアナ,12,162.7,4,6,0,476,-6,1,4,55.0,2,11,1,1000,0,1,12,3,4,55,4,5,0,0,38.2,482,-4,3.1,3,16,1,1150,0,0,16,1,4,55,1,2,0,0,41.8,486,+8,4.0,6,14,1,1200,0,0,16,3,4,54,3,2,0,0,40.9,478,+10,2.7,1,12,1,1000,0,0,12,4,4,52,8,10,0,0,37.9,468,-6,3.7,5,15,1,1400,0,0,16,9,4,54,4,5,0,0,39.8,474,-2,3.1
ファンシャン,8,20.0,4,7,1,420,-2,1,3,49.0,2,3,0,1200,0,1,14,9,3,49,6,4,0,0,35.2,422,-4,0.5,4,11,0,1000,0,0,16,1,3,54,0,0,0,0,33.5,426,0,1.2,10,5,0,1200,0,2,12,11,3,54,2,2,0,0,36.5,426,-4,0.7,10,8,0,1200,0,0,16,11,3,54,8,9,0,0,35.3,430,+8,0.7,3,12,0,1200,0,0,16,9,3,54,5,5,0,0,36.6,422,+2,0.6
スズカマンサク,14,140.8,5,8,1,416,-2,1,4,54.0,2,8,0,1200,0,1,12,3,4,55,4,4,0,0,36.5,418,-6,0.9,4,17,0,1800,0,2,17,10,4,53,5,5,0,0,39.6,424,+4,4.3,8,16,1,1200,0,1,16,3,4,53,10,10,0,0,39.1,420,+4,2.9,1,15,0,1200,0,0,16,2,4,51,7,8,0,0,35.8,416,+6,0.9,8,9,0,1400,0,0,9,3,4,54,5,6,0,0,35.8,410,-2,1.5
ファルコンレイナ,9,109.6,5,9,16,390,-2,1,4,52.0,-1,1,1,1400,0,0,10,5,4,54,2,2,2,0,39.1,392,-2,-0.1,-1,3,1,1400,0,0,8,6,4,54,2,1,1,0,39.1,394,-7,0.6,-1,5,1,1600,0,0,8,2,4,54,1,1,1,0,38.9,401,+9,0.9,-1,1,1,1400,0,0,8,3,4,54,2,1,1,0,38.3,392,-9,-0.9,-1,8,1,1600,0,0,9,6,4,54,9,7,7,0,39.2,401,+4,2.4
サンタンデール,10,23.6,6,10,16,436,+14,1,3,49.0,6,15,0,1600,0,0,16,3,3,54,9,12,12,0,36.1,422,-4,1.8,5,13,0,1400,0,0,15,5,3,54,5,7,0,0,34.1,426,-8,0.8,6,6,0,1600,0,0,16,5,3,54,1,1,1,0,35.5,434,0,0.2,6,5,0,1200,0,0,15,9,3,54,9,8,0,0,35.9,434,-4,0.7,3,1,0,1200,0,0,16,6,3,53,2,2,0,0,35.3,438,0,-0.1
