馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マラビージャ,11,103.3,1,1,10,434,-18,0,4,57.0,3,8,1,1150,69.7,0,16,11,4,56,13,12,0,0,36.5,452,-2,0.5,8,16,1,1200,74.3,0,16,14,4,55,10,9,0,0,37.5,454,+6,3.2,8,12,1,1400,86.7,0,13,10,4,55,11,7,0,0,38.1,448,-15,2.4,-1,1,1,1400,92.4,0,12,4,4,56,9,10,8,5,40.3,463,+15,-0.2,-1,4,1,1500,98.1,0,14,12,4,56,12,12,8,4,40.4,448,-1,0.7
メイショウアワジ,4,11.7,2,2,2,486,+4,0,5,57.0,8,6,1,1200,73.3,0,16,7,5,57,7,7,0,0,37.7,482,-2,0.8,7,4,1,1200,72.3,0,15,11,5,57,9,6,0,0,36.7,484,+6,0.2,9,3,1,1200,72.0,0,16,6,5,57,4,3,0,0,36.4,478,+10,0.2,4,11,1,1200,71.9,3,15,13,5,57,10,11,0,0,36.9,468,-10,2.0,8,5,1,1200,72.9,0,14,10,5,57,9,9,0,0,36.2,478,+12,0.5
メイショウテツワン,14,6.0,3,3,2,518,+2,0,4,57.0,8,14,1,1200,74.3,0,16,15,4,56,11,11,0,0,38.1,516,+10,1.8,8,11,1,1400,85.8,0,16,16,4,56,4,4,0,0,38.7,506,-6,1.1,8,3,1,1400,85.3,0,16,10,4,55,2,2,0,0,37.5,512,+22,0.1,9,1,1,1200,72.3,2,16,6,4,56,1,1,0,0,37.7,490,-2,-0.3,7,2,1,1200,72.9,1,16,15,4,56,2,2,0,0,37.3,492,-2,0.1
エイシンエレガンス,8,37.9,3,4,6,428,0,1,4,55.0,7,11,0,1400,82.3,0,18,18,4,53,15,15,0,0,34.6,428,0,0.9,10,14,0,1200,68.6,0,18,5,4,50,9,10,0,0,35.0,428,0,1.1,2,4,0,1200,70.4,1,16,15,4,52,4,4,0,0,36.2,428,+4,0.3,2,1,0,1200,69.6,0,16,10,4,54,4,2,0,0,35.1,424,+6,0.0,10,3,0,1200,69.6,0,18,1,4,54,6,6,0,0,35.9,418,-12,1.5
ナムラムート,1,5.4,4,5,2,506,+4,0,5,57.0,8,5,1,1200,73.3,0,16,14,5,57,2,2,0,0,38.4,502,+4,0.8,4,9,1,1200,73.1,1,15,11,5,57,2,2,0,0,39.1,498,+12,1.4,7,3,1,1200,72.7,1,15,4,5,57,1,1,0,0,37.9,486,-16,0.8,8,11,1,1400,86.6,1,16,1,5,56,1,1,0,0,39.4,502,+10,1.3,8,15,1,1200,72.1,3,16,11,5,55,5,7,0,0,37.2,492,+6,1.9
スズカプリティー,13,317.7,4,6,0,472,-6,1,8,55.0,8,14,1,1200,74.8,0,15,9,8,55,15,15,0,0,37.0,478,-10,2.3,6,12,1,1200,73.7,0,16,14,8,55,15,15,0,0,37.5,488,+12,2.1,6,16,1,1200,74.5,0,16,13,8,53,15,16,0,0,37.4,476,+10,2.9,4,13,1,1800,116.2,0,15,12,8,52,11,11,12,12,39.2,466,+6,2.7,3,7,1,1700,107.5,1,11,7,8,55,10,11,8,9,39.3,460,-14,2.8
ニシノダンテ,7,88.8,5,7,0,492,-2,0,4,57.0,7,6,1,1200,73.7,0,16,9,4,53,6,6,0,0,37.5,494,+8,1.6,8,13,1,1200,73.4,1,15,12,4,52,5,5,0,0,37.1,486,+4,2.2,10,10,1,1000,59.3,0,14,6,4,51,12,13,0,0,35.7,482,+4,1.2,9,7,1,1200,73.0,0,15,15,4,54,12,13,0,0,37.0,478,-4,0.9,8,9,1,1400,85.7,1,16,6,4,56,9,7,0,0,37.8,482,0,0.6
センショウユウト,6,9.0,5,8,2,490,0,0,4,57.0,8,4,1,1200,73.3,0,16,5,4,56,9,8,0,0,37.6,490,+10,0.8,3,11,0,1200,69.4,0,16,4,4,55,13,12,0,0,34.6,480,+6,1.1,2,9,0,1200,70.0,0,12,11,4,54,10,11,0,0,35.1,474,+4,0.4,2,1,0,1200,69.4,0,16,9,4,56,2,2,0,0,35.1,470,+6,-0.3,9,4,0,1400,81.9,0,18,7,4,56,3,2,0,0,35.4,464,-12,0.5
ブライトメジャー,10,111.4,6,9,0,468,0,1,5,52.0,7,9,1,1200,74.3,0,16,4,5,55,10,10,0,0,37.6,468,+8,1.0,9,7,1,1800,116.7,0,10,2,5,52,6,6,8,9,38.7,460,-4,1.9,7,14,1,1200,74.2,0,16,15,5,55,14,15,0,0,37.7,464,0,2.1,9,2,1,1200,71.1,3,13,9,5,55,10,10,0,0,35.6,464,+10,0.2,7,11,0,1400,82.2,0,18,18,5,54,10,14,0,0,35.7,454,-4,1.0
ダブルスプリット,9,3.2,6,10,1,494,0,0,5,57.0,7,4,1,1200,73.2,0,16,2,5,57,9,10,0,0,36.3,494,+4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,1200,72.0,0,16,3,5,57,8,7,0,0,36.2,490,0,0.2,8,3,1,1200,71.6,1,15,5,5,57,12,11,0,0,35.6,490,0,0.0,8,5,1,1200,72.8,0,16,12,5,57,8,6,0,0,36.2,490,+2,1.7
