馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
チャロネグロ,2,2.1,1,1,9,502,+4,0,5,56.0,8,4,0,2400,148.5,0,8,7,5,57,8,8,6,8,35.3,498,-8,0.3,6,2,0,2200,134.2,0,13,3,5,57,12,11,7,3,35.4,506,+12,0.2,5,3,0,2400,146.9,0,6,3,5,57,5,5,4,5,33.1,494,-6,0.2,6,1,0,2200,133.0,0,14,5,5,57,9,8,11,6,35.1,500,+10,-0.7,1,3,0,2000,124.3,1,9,5,5,57,8,9,8,7,35.2,490,0,1.2
ブラックオニキス,8,60.2,2,2,2,428,-14,1,5,54.0,6,5,0,2500,155.5,0,9,5,5,54,5,5,5,6,37.5,442,+8,0.6,10,6,0,1800,111.6,2,15,12,5,55,13,11,11,12,37.2,434,+8,0.8,10,14,0,2000,122.5,1,18,6,5,55,10,10,9,9,36.9,426,-4,1.4,5,5,0,2000,120.9,0,10,2,5,55,5,5,5,0,33.9,430,+6,0.9,5,6,0,1800,108.7,0,10,6,5,55,2,2,2,0,33.8,424,+2,0.4
サウンドバーニング,7,124.8,3,3,2,426,-2,0,7,54.0,9,8,0,2000,126.2,0,11,9,7,57,6,7,6,8,35.2,428,0,1.5,9,8,0,1800,108.1,1,10,7,7,57,5,5,0,0,36.8,428,0,0.8,9,4,0,2000,120.9,0,12,10,7,57,2,2,2,2,36.0,428,-6,0.8,8,8,0,1600,96.5,0,10,3,7,54,1,1,0,0,35.6,434,+12,1.0,8,7,0,1600,94.5,0,14,2,7,57,8,7,0,0,34.4,422,-8,1.0
ブラックジルベルト,12,43.3,4,4,1,470,0,0,4,54.0,9,6,0,2400,149.3,0,9,2,4,57,2,2,1,1,39.9,470,+2,3.9,9,1,0,2000,121.7,0,12,10,4,56,2,2,1,1,35.5,468,+2,-0.1,8,8,0,1600,95.3,0,16,15,4,57,8,7,0,0,35.2,466,-4,0.7,7,7,0,1600,95.0,0,14,8,4,57,9,11,10,0,34.4,470,+8,0.7,8,9,0,1600,94.3,0,18,10,4,56,9,8,0,0,34.6,462,-4,0.6
スマートアエロ,6,54.0,4,5,2,462,-2,1,4,52.0,9,1,0,2000,122.6,0,10,4,4,54,8,9,9,10,35.2,464,+20,0.0,7,9,0,2200,134.9,0,18,1,4,53,5,5,5,5,35.9,444,-6,0.7,-1,1,1,1700,110.2,1,10,7,4,54,3,3,3,1,39.3,450,-2,-0.3,-1,1,1,1700,112.3,1,9,1,4,52,6,7,6,5,40.4,452,-2,-0.3,10,9,0,1800,108.1,0,16,3,4,54,14,13,12,13,35.4,454,-6,1.4
ショパン,4,18.2,5,6,2,478,-8,0,6,56.0,9,13,1,1800,114.2,1,15,14,6,57,12,12,13,15,38.0,486,+12,2.1,8,4,0,2000,121.4,0,11,6,6,57,7,7,5,7,34.6,474,0,0.5,8,7,0,2400,150.6,0,9,4,6,57,3,3,4,3,34.8,474,-2,0.4,9,5,0,2000,124.9,2,11,7,6,57,9,9,3,4,35.7,476,+2,0.6,5,5,0,2000,118.4,0,14,5,6,57,8,8,8,0,35.3,474,-4,0.5
ネプチュナイト,1,4.8,5,7,10,480,0,0,4,55.0,7,1,0,2200,134.3,0,13,2,4,56,5,5,5,5,34.2,480,-6,-0.1,8,5,0,2000,122.8,0,16,9,4,56,15,14,9,9,36.0,486,+4,0.8,7,3,0,2200,134.1,0,15,9,4,55,9,8,5,7,35.0,482,+14,0.3,6,2,0,2000,122.3,1,9,9,4,56,9,9,8,8,35.6,468,-10,0.0,8,1,0,2000,121.5,0,13,12,4,56,13,13,13,4,35.6,478,+4,-0.5
アドマイヤアゼリ,3,9.8,6,8,12,452,-2,0,5,55.0,8,7,0,2400,151.0,1,8,8,5,55,3,3,3,3,37.3,454,-4,1.3,8,3,0,2200,138.1,0,9,3,5,57,4,4,3,2,35.5,458,+8,0.5,5,4,0,2000,120.8,0,8,8,5,57,6,7,7,0,33.0,450,-2,0.4,9,2,0,2000,120.1,0,9,3,5,57,8,8,8,7,34.3,452,0,0.4,4,6,0,2200,132.2,0,11,11,5,57,8,9,10,10,35.3,452,+8,1.3
ジャストコーズ,13,143.8,6,9,0,498,-6,2,6,54.0,9,7,1,2000,127.0,0,15,11,6,57,9,9,8,7,38.6,504,-6,1.6,7,3,1,1900,121.4,0,14,7,6,57,12,12,12,9,39.0,510,-4,0.7,8,5,1,1900,119.8,0,15,5,6,57,13,13,10,8,38.1,514,+4,0.5,8,6,1,1900,119.4,0,14,4,6,57,9,11,10,8,38.3,510,+2,1.3,9,3,1,2000,125.6,3,7,6,6,54,4,5,5,4,37.8,508,+10,2.1
スペクター,10,25.6,7,10,1,500,-6,1,5,52.0,9,7,1,1800,113.7,0,16,14,5,55,11,12,14,12,37.2,506,-2,0.7,9,4,1,1800,113.4,1,14,8,5,55,9,9,10,9,37.0,508,+6,0.6,8,9,1,1900,119.7,0,15,6,5,55,8,8,3,3,38.7,502,-8,1.2,8,3,1,1800,113.4,0,10,6,5,55,6,5,7,7,36.3,510,+4,0.1,8,1,1,1800,113.0,0,10,9,5,55,6,6,3,3,37.6,506,+12,-0.5
