馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
オメガハートクィン,7,8.7,1,1,15,432,+2,1,3,54.0,4,4,0,1400,82.4,0,17,14,3,54,3,3,0,0,35.9,430,0,0.2,9,2,0,1600,97.0,2,12,4,3,54,1,1,0,0,34.7,430,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モズハチキン,2,3.6,2,2,1,440,-4,1,3,54.0,8,3,0,2000,122.6,0,15,13,3,54,1,1,1,1,37.2,444,-6,0.2,9,3,0,1800,108.4,0,18,17,3,54,1,1,0,0,36.3,450,0,0.4,9,2,0,1800,109.0,0,8,6,3,54,2,2,0,0,34.9,450,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルポルト,6,11.5,3,3,12,450,0,1,3,54.0,8,9,0,1600,95.5,0,16,11,3,54,7,8,0,0,35.3,450,-2,0.8,8,2,0,1600,97.3,0,13,8,3,54,8,8,0,0,33.7,452,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケイティグレース,3,118.0,4,4,6,420,-8,1,3,54.0,9,8,1,1200,74.5,0,15,11,3,54,11,11,0,0,37.7,428,-4,1.1,8,4,1,1400,87.2,0,16,9,3,54,7,6,0,0,38.7,432,0,1.5,8,6,1,1400,87.7,1,16,12,3,54,4,3,0,0,39.8,432,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フェータルイヴ,5,306.4,5,5,1,404,+6,1,3,54.0,8,10,0,1600,98.0,1,16,13,3,54,7,7,0,0,36.3,398,0,1.4,8,5,0,1800,113.3,0,16,16,3,54,6,5,0,0,35.9,398,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベストチャーム,4,2.8,5,6,2,410,-2,1,3,54.0,8,2,0,1600,96.8,0,15,14,3,54,3,3,0,0,36.4,412,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クインオブザシーズ,11,6.0,6,7,1,418,-4,1,3,54.0,8,3,0,1600,97.8,1,16,13,3,54,7,7,0,0,35.6,422,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハルノナゴリ,12,42.3,6,8,6,420,-4,1,3,54.0,9,5,0,1600,99.2,0,14,2,3,54,6,7,0,0,34.7,424,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノーワン,1,6.9,7,9,1,484,-2,1,3,54.0,8,3,0,1600,97.2,1,16,5,3,54,3,3,0,0,36.0,486,+12,0.6,8,4,0,1400,82.1,0,18,3,3,54,13,12,0,0,34.3,474,-2,0.2,8,3,0,1800,109.0,1,6,5,3,54,2,2,0,0,35.9,476,+2,0.5,5,3,0,1600,97.2,0,18,15,3,54,3,2,0,0,34.1,474,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノエメラルド,8,557.0,7,10,2,426,-4,1,3,54.0,8,16,1,1800,121.4,0,16,11,3,54,8,8,8,9,43.9,430,0,4.9,9,14,1,1200,75.1,0,16,12,3,54,14,14,0,0,37.3,430,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レガーロブロッサム,10,54.6,8,11,2,416,0,1,3,54.0,8,5,0,1600,97.8,0,15,3,3,54,3,3,0,0,37.4,416,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
