馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フジジェットレディ,16,309.0,1,1,14,418,+8,1,4,52.0,-1,7,1,1400,94.6,1,10,6,4,54,1,1,3,0,41.7,410,-1,2.1,-1,7,1,1400,93.7,2,9,10,4,54,5,5,5,0,40.9,411,-5,2.0,-1,3,1,1400,92.4,0,8,3,4,54,4,4,3,0,40.3,416,-2,1.8,-1,6,1,1400,91.8,0,9,7,4,54,2,2,7,0,38.4,418,-10,0.8,-1,1,1,1400,93.1,0,8,6,4,54,3,3,2,0,39.1,428,-2,-0.3
マローネメタリコ,10,3.6,1,2,11,518,0,1,4,55.0,6,10,1,1200,73.0,0,15,5,4,54,1,2,0,0,39.9,518,0,1.0,4,3,1,1200,70.4,2,15,9,4,51,1,1,0,0,36.1,518,0,0.1,5,2,1,1400,83.3,1,16,1,4,53,1,1,0,0,37.1,518,+4,0.6,4,5,1,1200,71.9,0,15,8,4,52,8,7,0,0,37.3,514,+28,0.3,6,1,1,1200,72.8,0,16,4,4,54,10,9,0,0,36.3,486,0,-0.3
ロブラリア,11,68.9,2,3,1,466,0,1,4,55.0,6,5,1,1200,73.2,0,16,12,4,55,11,11,0,0,37.3,466,-7,0.3,-1,11,1,1800,118.4,2,14,4,4,55,8,9,9,11,43.1,473,+13,4.5,6,16,1,1800,119.1,0,16,15,4,54,4,4,6,16,44.3,460,0,6.5,6,8,1,1800,114.7,0,16,12,4,52,11,12,10,10,39.1,460,-2,1.7,4,8,1,1800,115.7,0,15,9,4,52,6,7,8,8,38.2,462,0,1.5
シャンパンサーベル,12,23.4,2,4,3,480,-4,1,7,54.0,6,7,1,1200,72.5,1,16,10,7,55,7,6,0,0,37.0,484,-10,0.5,6,7,1,1200,72.4,0,15,3,7,53,7,7,0,0,38.0,494,+18,0.4,3,11,1,1150,70.2,0,16,4,7,52,9,9,0,0,37.9,476,+4,1.5,6,8,1,1200,72.3,0,16,16,7,55,6,5,0,0,37.0,472,+2,0.7,4,3,1,1200,72.2,0,15,8,7,55,2,2,0,0,37.1,470,-8,0.2
フレッシビレ,1,8.8,3,5,3,502,-8,1,4,55.0,6,4,1,1200,72.3,1,16,6,4,55,15,14,0,0,35.8,510,-2,0.3,5,11,1,1400,87.1,0,16,9,4,54,1,1,0,0,38.6,512,+10,1.5,5,2,1,1400,85.8,0,16,12,4,53,6,7,0,0,37.4,502,-2,0.3,5,5,1,1600,99.3,0,16,16,4,53,12,11,0,0,36.8,504,+4,1.3,6,5,1,1800,114.4,0,16,4,4,52,15,15,14,10,38.4,500,-8,1.4
モリトシラユリ,2,5.6,3,6,3,496,+4,1,5,55.0,6,3,1,1200,72.3,1,16,11,5,55,8,8,0,0,36.5,492,+12,0.3,3,9,0,1800,107.5,0,14,4,5,55,10,10,9,9,35.2,480,-8,1.1,5,7,1,1600,98.7,0,16,10,5,55,5,4,0,0,36.9,488,-2,1.0,5,11,0,2000,123.1,0,11,8,5,55,4,5,4,0,34.7,490,+10,1.3,6,12,0,1600,95.5,0,15,4,5,54,10,6,6,0,36.0,480,+4,0.9
ルーチェソラーレ,5,6.3,4,7,3,478,-4,1,4,55.0,6,8,1,1200,72.5,1,16,16,4,55,5,6,0,0,37.1,482,-2,0.5,5,6,1,1400,85.6,1,16,8,4,55,3,3,0,0,37.1,484,-6,0.8,6,2,1,1200,72.0,0,15,4,4,54,4,3,0,0,38.3,490,+14,0.0,6,1,1,1200,73.3,0,16,16,4,54,1,1,0,0,38.0,476,-2,-0.5,5,3,1,1600,101.6,0,14,2,4,54,8,7,0,0,37.9,478,0,1.8
マリーツァ,9,108.0,4,8,7,478,+10,1,4,55.0,5,14,1,1600,102.5,1,16,3,4,55,8,8,0,0,39.1,468,-2,3.5,-1,1,1,1400,90.8,1,11,10,4,54,3,3,1,1,40.0,470,+9,-0.4,-1,1,1,1400,86.6,0,8,2,4,54,1,1,0,0,38.6,461,-3,-2.0,-1,6,0,1600,102.5,2,8,4,4,54,7,6,0,0,38.2,464,-15,1.0,-1,7,1,1600,106.5,0,11,5,4,54,1,1,1,1,43.7,479,+7,1.4
ジュブリーユ,8,23.0,5,9,1,490,-6,1,5,55.0,6,3,1,1200,73.1,0,16,16,5,55,3,2,0,0,38.3,496,-8,0.2,6,15,1,1200,74.5,1,16,12,5,54,3,3,0,0,39.2,504,+20,2.5,2,10,1,1700,107.3,1,13,13,5,55,4,3,2,2,39.2,484,-4,1.1,2,4,1,1700,107.6,1,10,4,5,55,2,2,1,1,39.7,488,0,1.3,2,12,1,1700,107.3,2,13,5,5,54,13,13,10,10,38.6,488,+6,1.5
ファーベライト,13,64.7,5,10,9,472,-2,1,4,55.0,7,10,0,1200,70.0,0,18,13,4,54,4,4,0,0,34.8,474,+2,1.2,-1,1,1,1230,80.0,0,12,11,4,54,1,1,1,1,38.4,472,+4,-0.1,-1,2,1,1230,79.9,0,10,10,4,54,1,1,1,1,39.1,468,-3,0.0,-1,1,1,1230,80.9,0,12,8,4,54,2,2,2,1,40.2,471,+1,0.0,-1,3,1,1400,91.1,1,12,4,4,54,3,3,3,2,40.7,470,-6,0.5
