馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
エスケーアタランタ,7,192.7,1,1,2,452,-4,1,3,54.0,8,4,1,1400,86.6,1,9,3,3,54,9,9,0,0,37.4,456,+6,0.9,8,14,1,1200,74.8,0,16,11,3,54,14,14,0,0,37.4,450,+4,2.3,9,9,1,1200,74.0,0,12,1,3,54,11,10,0,0,37.7,446,+6,2.1,8,7,0,1200,72.4,0,8,7,3,54,8,7,0,0,35.3,440,-16,1.8,-1,3,1,1000,61.7,2,10,10,3,54,2,2,0,0,37.7,456,0,0.6
ハクユウフライヤー,11,99.5,2,2,2,444,0,0,3,56.0,8,1,1,1400,87.6,1,15,6,3,56,7,7,0,0,38.0,444,+10,0.0,8,5,1,1400,87.4,0,16,11,3,56,9,9,0,0,39.0,434,-6,1.0,9,12,1,1200,75.3,0,15,8,3,55,12,12,0,0,38.3,440,+12,1.9,8,7,1,1400,88.2,0,11,7,3,55,8,6,0,0,39.8,428,0,2.2,8,4,1,1200,74.3,0,13,6,3,55,7,5,0,0,38.0,428,+2,1.3
カガプリンシパル,12,443.0,3,3,0,416,-4,0,3,56.0,8,13,1,1200,75.7,0,14,9,3,56,14,14,0,0,39.2,420,+8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1200,73.1,0,8,2,3,55,7,7,0,0,36.1,412,-2,2.5,-1,9,1,1200,80.0,3,9,9,3,54,3,4,0,0,44.6,414,-2,5.8,-1,1,1,1000,63.5,0,7,7,3,54,2,3,0,0,39.1,416,0,-0.9
パイロテクニクス,5,3.6,4,4,2,496,-10,0,3,56.0,5,3,1,1400,84.6,1,11,4,3,56,4,3,0,0,37.4,506,+10,0.3,6,4,1,1200,71.4,0,16,5,3,55,5,5,0,0,37.5,496,+2,0.6,3,2,0,1200,70.5,0,16,15,3,55,9,10,0,0,35.7,494,+4,0.0,1,2,0,1200,70.7,0,14,1,3,54,12,12,0,0,35.4,490,-6,0.1,2,1,0,1200,71.4,2,8,2,3,54,5,5,0,0,35.3,496,0,-0.4
アヴァンティスト,2,32.7,5,5,18,472,+12,0,3,56.0,8,5,0,1400,85.7,0,7,6,3,55,5,5,0,0,35.3,460,-4,1.5,9,8,0,1400,82.8,1,9,7,3,54,7,5,0,0,35.3,464,+6,0.6,7,1,0,1400,83.6,2,11,9,3,54,5,5,0,0,35.6,458,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サルサレイア,8,14.7,5,6,4,470,+4,1,3,54.0,8,5,1,1400,86.4,1,9,7,3,54,7,8,0,0,38.6,466,-4,0.2,9,7,1,1800,114.9,0,12,10,3,54,7,7,8,7,38.8,470,-2,1.3,8,9,1,1800,116.2,0,10,1,3,54,7,7,5,5,40.6,472,+8,4.0,9,2,1,1400,84.1,3,13,5,3,54,6,6,0,0,37.3,464,-8,0.1,4,1,1,1800,117.1,0,15,11,3,54,6,5,2,2,40.2,472,0,-0.8
アナスタシオ,3,24.3,6,7,3,464,-4,1,3,53.0,8,8,1,1800,115.8,0,8,6,3,54,1,1,1,1,40.4,468,0,1.9,8,5,1,1800,114.0,0,14,3,3,53,3,3,3,2,38.5,468,+12,0.4,7,12,1,1400,88.0,1,13,3,3,54,1,1,0,0,40.5,456,+2,2.4,5,1,1,1400,86.7,0,14,7,3,54,1,1,0,0,37.2,454,-4,-0.4,8,5,0,1800,110.0,0,8,5,3,54,3,2,0,0,36.1,458,+4,0.8
ヨハン,9,8.0,6,8,12,436,+16,0,3,56.0,5,3,1,1600,98.9,0,14,8,3,55,3,3,0,0,37.4,420,+2,0.6,8,1,1,1400,85.6,1,9,7,3,55,3,3,0,0,38.2,418,+4,-0.1,10,10,0,1200,70.6,1,17,1,3,54,10,9,0,0,35.9,414,+6,0.9,9,5,0,1200,70.9,0,12,7,3,54,3,4,0,0,34.8,408,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コパノカーリング,4,10.0,7,9,3,460,+6,0,3,56.0,7,3,1,1400,85.5,0,16,8,3,56,9,9,0,0,38.5,454,-6,1.1,7,1,1,1400,87.5,0,16,8,3,54,12,13,0,0,37.8,460,+2,-0.1,9,11,0,1600,97.2,1,16,14,3,55,6,6,0,0,36.1,458,+6,0.7,8,8,1,1400,88.2,1,14,11,3,55,3,5,0,0,39.6,452,-4,3.0,8,3,1,1400,87.0,0,11,8,3,55,5,4,0,0,38.9,456,0,1.7
カルロスミノル,6,27.2,7,10,2,474,-6,0,3,56.0,8,5,1,1400,86.6,1,9,9,3,56,8,7,0,0,37.6,480,-2,0.9,8,1,1,1400,86.4,0,16,1,3,56,11,10,0,0,37.8,482,+22,-0.8,8,4,1,1800,115.6,0,14,14,3,55,6,5,2,2,39.8,460,-12,0.8,9,2,1,1800,115.0,1,9,6,3,54,2,2,1,1,38.9,472,+4,0.4,1,3,1,1700,105.9,3,13,10,3,52,8,9,7,7,37.9,468,0,0.7
シンゼンブースター,10,10.9,8,11,15,482,+2,0,3,56.0,8,1,1,1400,87.3,0,14,2,3,55,2,2,0,0,37.8,480,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボストンテソーロ,1,2.1,8,12,2,472,-8,1,3,54.0,5,2,1,1400,84.3,1,11,6,3,54,4,3,0,0,37.0,480,0,0.0,6,1,1,1200,72.5,0,16,2,3,54,2,2,0,0,38.4,480,+18,-0.6,6,3,1,1200,72.7,1,16,1,3,54,4,3,0,0,38.6,462,-8,0.1,4,7,0,1400,84.9,0,16,4,3,54,10,10,0,0,34.8,470,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
