馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メメランタン,3,7.6,1,1,1,518,-4,0,3,56.0,7,3,1,1900,0,2,15,2,3,56,2,3,4,4,37.8,522,+8,1.2,5,4,1,2100,0,0,14,12,3,56,14,14,5,5,38.9,514,-14,0.2,9,3,1,1800,0,0,13,12,3,56,8,8,5,5,38.0,528,0,1.2,9,3,1,1800,0,1,15,7,3,56,5,6,5,3,37.6,528,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキッピングロック,1,24.7,1,2,7,450,-6,0,3,56.0,8,8,1,1800,0,0,16,10,3,56,9,9,6,7,41.2,456,+6,2.6,3,4,1,1700,0,0,15,10,3,53,5,6,5,4,40.7,450,-4,2.0,10,4,1,1700,0,1,16,4,3,56,6,7,7,6,39.1,454,-8,0.9,7,2,1,1900,0,0,11,7,3,56,4,4,4,4,39.3,462,-2,1.0,8,8,0,1600,0,0,16,14,3,56,5,5,0,0,37.2,464,0,0.9
オーミサルーテ,14,375.8,2,3,2,484,+6,0,3,56.0,9,12,1,1800,0,0,16,1,3,53,12,12,10,8,39.5,478,+8,2.8,8,11,1,1800,0,0,14,9,3,56,9,9,8,14,40.2,470,+24,2.8,10,14,1,1700,0,1,16,12,3,56,8,8,7,9,42.3,446,-6,4.2,8,10,1,1800,0,1,11,3,3,56,10,9,9,9,40.7,452,0,2.6,8,13,1,1800,0,0,16,3,3,56,10,10,9,10,42.6,452,+2,4.3
ヒラボクメルロー,11,47.0,2,4,3,456,-8,1,3,54.0,9,5,0,2400,0,1,13,11,3,54,7,7,6,6,38.3,464,0,2.1,9,5,0,2600,0,0,13,11,3,54,11,11,10,9,36.8,464,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーロペスカ,2,74.9,3,5,2,492,-4,0,3,56.0,9,11,1,2000,0,0,16,5,3,56,14,14,14,14,38.2,496,0,1.7,9,4,1,2000,0,0,14,10,3,56,3,3,2,2,39.8,496,-2,0.5,8,11,1,1900,0,0,16,16,3,56,3,3,3,4,40.5,498,-10,1.8,8,14,1,1800,0,0,16,12,3,56,15,15,13,12,40.5,508,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニホンピロハビアー,4,4.2,3,6,2,504,0,0,3,56.0,9,4,1,1800,0,0,16,3,3,56,5,5,5,4,37.6,504,+2,0.2,9,2,1,1800,0,0,13,9,3,56,3,3,3,2,38.3,502,+2,0.5,8,2,1,1900,0,0,16,11,3,56,8,8,7,6,38.7,500,0,0.3,8,3,1,1800,0,1,11,8,3,56,4,4,4,3,38.7,500,0,0.0,9,2,1,2000,0,0,14,4,3,56,6,6,6,4,38.7,500,+4,0.2
キタサンチャンドラ,5,1.9,4,7,1,458,+2,0,3,54.0,7,2,1,1900,0,2,15,15,3,54,1,1,1,1,37.0,456,+5,0.0,-1,2,1,1400,0,2,10,6,3,56,3,3,3,2,38.9,451,+5,0.0,3,5,1,1700,0,2,15,9,3,55,11,9,8,7,39.7,446,-6,1.1,9,2,1,1800,0,1,15,6,3,55,5,5,4,4,39.1,452,+2,0.1,9,5,1,1800,0,1,15,6,3,55,12,11,8,5,37.9,450,0,0.8
スパニッシュレディ,16,12.6,4,8,2,492,-8,1,3,54.0,9,8,0,1800,0,0,18,6,3,54,11,8,0,0,36.9,500,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴァリオブキングズ,10,200.8,5,9,2,464,+2,0,3,55.0,9,10,1,2000,0,0,16,11,3,56,11,10,11,9,38.5,462,-10,1.5,9,15,0,2000,0,1,16,14,3,54,14,14,15,15,37.4,472,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サイベリアン,7,58.6,5,10,3,438,+6,1,3,51.0,9,9,0,1400,0,1,14,5,3,51,7,7,0,0,36.3,432,+8,1.9,8,5,0,1600,0,0,16,6,3,54,6,6,0,0,36.2,424,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
