馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ザベストエバー,8,7.7,1,1,0,462,-2,0,5,57.0,4,2,1,1200,0,0,15,14,5,57,2,1,0,0,37.3,464,0,0.1,4,6,0,1000,0,0,16,15,5,57,0,0,0,0,33.6,464,0,0.8,4,5,1,1200,0,0,15,13,5,56,2,2,0,0,37.8,464,-6,0.7,6,10,1,1200,0,0,16,2,5,57,3,4,0,0,38.0,470,0,1.3,5,8,1,1300,0,0,16,14,5,57,13,11,0,0,37.3,470,-2,1.2
シゲルスピネル,9,29.0,2,2,12,452,+6,1,3,51.0,5,10,1,1400,0,1,16,11,3,51,6,8,0,0,37.6,446,-2,1.3,6,8,1,1200,0,0,16,10,3,54,5,5,0,0,37.7,448,+2,1.0,6,1,1,1200,0,0,16,1,3,54,1,1,0,0,39.2,446,+2,0.0,6,3,1,1200,0,0,16,10,3,54,2,2,0,0,38.2,444,0,0.6,5,6,1,1400,0,0,16,4,3,54,9,10,0,0,37.6,444,0,0.7
シゲルジルコン,10,19.6,2,3,2,488,+6,1,3,52.0,3,5,1,1150,0,2,16,8,3,52,4,4,0,0,36.9,482,+6,0.5,3,1,1,1150,0,0,16,4,3,54,1,1,0,0,38.4,476,+2,-0.3,7,8,1,1400,0,0,16,4,3,54,2,2,0,0,41.0,474,+10,2.6,5,12,1,1600,0,0,16,2,3,54,14,14,0,0,38.9,464,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインレフィナード,15,26.9,3,4,1,450,+8,0,3,54.0,3,6,0,1200,0,1,14,5,3,54,8,8,0,0,35.0,442,+2,0.8,5,12,0,1400,0,0,14,13,3,56,2,3,0,0,35.1,440,0,1.4,5,6,0,1600,0,0,8,4,3,55,5,5,0,0,34.9,440,-6,0.8,6,10,0,1600,0,0,10,9,3,56,7,2,2,0,37.1,446,+2,1.4,6,1,0,1600,0,0,16,2,3,55,6,3,2,0,34.8,444,+4,0.0
カッチョエペペ,11,11.7,3,5,1,452,0,1,3,52.0,3,4,1,1150,0,1,15,12,3,51,3,4,0,0,37.4,452,+16,0.9,6,1,1,1200,0,0,16,6,3,53,1,2,0,0,37.9,436,-4,0.0,6,4,1,1200,0,0,16,6,3,53,2,1,0,0,39.4,440,0,0.2,6,2,1,1200,0,0,16,3,3,53,1,1,0,0,38.5,440,-2,0.3,5,3,1,1400,0,0,16,4,3,53,1,1,0,0,38.1,442,0,0.7
サーストンバーラム,1,7.6,4,6,9,464,0,0,3,53.0,5,9,1,1400,0,0,16,15,3,55,10,10,0,0,38.6,464,+6,1.9,6,5,1,1200,0,0,16,1,3,54,3,3,0,0,37.0,458,+2,0.2,8,11,1,1200,0,0,14,8,3,56,2,3,0,0,40.2,456,-6,2.3,8,3,1,1200,0,0,16,1,3,56,3,3,0,0,37.5,462,+6,0.7,6,8,1,1200,0,0,16,10,3,53,2,2,0,0,39.0,456,+6,0.9
シセイタケル,6,6.7,4,7,2,464,0,0,4,57.0,3,3,1,1700,0,2,15,6,4,57,5,5,7,6,37.1,464,0,0.3,5,7,1,1600,0,0,16,4,4,57,11,11,0,0,37.6,464,-8,0.7,5,11,1,1300,0,0,16,8,4,57,11,11,0,0,36.4,472,+4,1.5,6,6,1,1200,0,0,16,13,4,56,8,7,0,0,37.5,468,0,0.5,6,10,1,1200,0,1,15,6,4,54,13,13,0,0,37.1,468,+6,0.7
スリーミネルバ,14,340.1,5,8,3,444,+8,1,5,52.0,3,13,1,1700,0,1,15,3,5,54,11,13,15,14,38.7,436,-10,2.7,4,13,1,1200,0,0,15,2,5,52,7,6,0,0,37.7,446,+2,1.4,3,9,1,1150,0,0,16,10,5,52,16,15,0,0,36.9,444,+4,0.8,6,10,1,1200,0,0,16,11,5,55,7,6,0,0,38.1,440,0,0.6,7,13,1,1200,0,0,16,1,5,55,7,7,0,0,38.0,440,-6,1.2
セイウンデルレイ,4,86.8,5,9,7,494,0,0,4,57.0,5,6,1,1300,0,2,15,5,4,56,15,13,0,0,35.3,494,-6,0.9,5,9,1,1400,0,1,16,9,4,57,13,13,0,0,37.7,500,0,1.4,6,10,1,1200,0,0,16,12,4,57,16,16,0,0,36.1,500,0,1.4,6,11,1,1200,0,0,16,9,4,57,15,16,0,0,36.5,500,-6,1.3,9,16,1,1200,0,0,16,14,4,53,3,3,0,0,38.2,506,+18,1.9
シルバーストーン,2,31.6,6,10,1,500,-2,0,5,57.0,3,7,1,1150,0,1,15,10,5,57,9,9,0,0,37.1,502,-4,1.2,5,8,1,1400,0,0,16,10,5,57,9,12,0,0,37.2,506,+2,0.8,3,4,1,1150,0,0,14,12,5,57,8,8,0,0,37.3,504,-4,0.4,6,10,1,1200,0,0,15,4,5,57,10,10,0,0,37.4,508,0,1.2,6,3,1,1200,0,0,16,4,5,57,3,3,0,0,37.5,508,+2,0.1
