馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ラッキーアドバンス,10,70.9,1,1,2,484,0,0,5,57.0,2,10,0,1800,0,0,14,13,5,57,6,9,10,10,36.1,484,+8,0.7,3,7,0,1800,0,0,13,11,5,57,10,9,10,10,35.7,476,-14,0.5,6,4,0,2000,0,0,10,1,5,57,6,5,9,7,35.5,490,-2,0.9,6,10,1,1800,0,1,16,8,5,57,8,8,8,8,39.2,492,-6,1.3,6,12,0,2200,0,0,18,11,5,57,3,3,3,3,37.5,498,+12,1.1
ムーンライトナイト,1,19.7,2,2,2,442,-6,1,4,55.0,3,4,0,1800,0,1,14,12,4,55,10,10,11,9,35.9,448,+10,0.4,3,12,0,2000,0,0,15,1,4,55,14,13,13,14,36.8,438,-4,1.2,6,7,0,2000,0,0,13,1,4,55,8,8,8,7,36.3,442,-2,1.4,8,4,0,1800,0,1,15,14,4,54,8,6,0,0,37.0,444,+4,0.6,6,3,0,2200,0,0,18,17,4,53,14,14,12,7,35.5,440,0,0.0
ウインラナキラ,2,9.7,3,3,3,410,-6,1,4,55.0,7,6,0,2000,0,1,15,12,4,55,9,10,8,9,34.7,416,0,0.4,9,5,0,2200,0,0,10,9,4,55,7,6,7,6,35.9,416,+6,0.7,9,3,0,2000,0,0,11,10,4,55,1,1,1,1,36.9,410,-4,0.1,9,4,0,2200,0,1,12,9,4,55,8,7,8,7,35.7,414,-2,0.7,9,3,0,2000,0,0,12,3,4,54,8,8,8,5,35.0,416,+4,0.1
エンシュラウド,8,1.8,4,4,1,462,-8,2,3,54.0,1,3,0,1800,0,0,7,4,3,54,2,2,2,2,35.7,470,-4,0.2,5,1,0,1800,0,1,16,13,3,56,2,2,1,0,34.2,474,-2,-0.3,6,2,0,2000,0,0,17,12,3,56,1,1,1,1,36.4,476,-4,0.3,5,2,0,2400,0,0,12,11,3,56,2,2,1,1,34.8,480,-6,0.0,6,2,0,2000,0,0,18,3,3,55,6,6,3,3,35.7,486,0,0.0
プライムシスター,6,28.7,5,5,1,500,+8,1,3,52.0,1,1,0,2000,0,0,14,10,3,54,6,6,6,7,35.3,492,-2,0.0,2,2,0,2000,0,0,9,5,3,54,4,4,4,4,36.0,494,+2,0.2,2,8,0,1800,0,0,16,11,3,54,7,6,6,6,36.4,492,0,1.0,2,3,0,1800,0,0,16,8,3,54,8,10,6,7,35.7,492,+4,0.5,2,8,0,2000,0,0,14,2,3,54,6,6,6,6,36.7,488,+16,0.5
グレルグリーン,5,5.2,6,6,12,452,+6,0,3,54.0,5,4,0,2000,0,0,9,2,3,56,4,4,4,0,34.0,446,-2,0.6,6,3,0,1800,0,0,10,7,3,56,10,10,9,9,33.7,448,+6,0.0,6,1,0,1600,0,0,16,15,3,56,11,11,10,0,35.5,442,-4,-0.3,5,4,0,1800,0,0,16,2,3,56,5,5,6,0,34.7,446,-2,0.2,5,2,0,1600,0,0,16,5,3,56,11,10,0,0,33.9,448,-2,0.2
キングポセイドン,9,244.5,7,7,1,452,+2,0,4,57.0,1,9,0,2000,0,0,9,8,4,57,7,7,6,8,36.9,450,-12,2.7,2,10,1,2400,0,0,10,5,4,57,2,3,2,4,39.4,462,+6,2.7,3,12,0,2000,0,1,13,7,4,57,2,2,2,5,40.2,456,-6,3.1,5,6,0,2400,0,0,9,3,4,57,1,1,1,1,35.4,462,-15,1.5,-1,1,1,1500,0,1,12,2,4,56,1,1,1,1,40.0,477,+5,0.0
ダディーズトリップ,3,32.0,7,8,0,436,-4,0,3,54.0,1,4,0,2000,0,0,9,6,3,54,4,3,3,4,35.7,440,+4,0.9,9,4,0,2000,0,1,5,5,3,51,3,3,3,2,37.1,436,-2,0.4,8,6,0,2000,0,0,8,4,3,56,2,1,1,1,35.1,438,+2,0.9,9,5,0,2000,0,1,11,10,3,56,9,9,7,6,34.8,436,+4,0.3,10,1,0,2000,0,2,18,7,3,56,3,2,2,1,38.8,432,-8,0.0
アナザーラブソング,4,10.8,8,9,2,470,+2,0,3,54.0,2,6,0,1800,0,0,14,14,3,53,14,14,13,13,35.5,468,0,0.3,2,5,0,1800,0,0,11,2,3,54,9,9,10,9,35.0,468,+4,0.7,2,1,0,2000,0,1,10,10,3,56,9,10,9,7,36.2,464,0,-0.2,8,5,0,1800,0,0,15,9,3,56,5,4,0,0,36.0,464,-2,0.9,8,4,0,1800,0,0,14,12,3,56,10,10,0,0,34.3,466,-4,0.2
サンアップルトン,7,5.5,8,10,7,464,-12,0,3,54.0,2,7,0,2600,0,0,8,1,3,53,5,5,3,3,36.0,476,+20,0.4,6,2,0,2200,0,0,11,2,3,56,8,8,8,5,36.2,456,-2,0.1,5,3,0,2400,0,0,10,8,3,56,2,2,2,3,34.1,458,-6,0.6,6,1,0,2200,0,0,16,2,3,56,4,2,5,4,35.7,464,-4,-0.2,6,4,0,1800,0,0,16,5,3,55,9,11,8,11,35.1,468,0,0.2
