馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
トーホウアイレス,9,12.4,1,1,2,470,-2,1,5,55.0,3,8,0,1800,110.0,1,15,13,5,55,7,8,10,7,37.2,472,0,0.9,8,4,0,1800,106.1,0,11,5,5,55,5,5,0,0,33.9,472,-6,0.3,6,2,0,1800,107.7,0,12,3,5,55,11,11,11,11,33.4,478,0,0.0,6,6,0,1800,109.8,0,15,1,5,55,13,12,12,13,34.3,478,-2,0.2,6,9,0,1600,94.2,0,13,6,5,55,12,10,11,0,35.5,480,+2,1.1
ロフティフレーズ,7,45.8,2,2,8,456,+2,1,4,55.0,5,9,0,1600,94.4,1,14,2,4,55,7,8,0,0,34.5,454,+4,1.1,7,6,0,1600,95.6,0,10,2,4,55,6,6,5,0,33.6,450,-8,0.4,6,5,0,1800,109.9,0,10,3,4,54,7,7,7,6,34.1,458,+8,0.4,7,1,0,1600,94.2,0,16,14,4,54,14,12,12,0,34.2,450,+12,0.0,6,15,0,2000,120.6,0,16,16,4,54,2,2,3,5,36.5,438,-6,2.6
ブルレジーナ,14,182.8,3,3,4,454,0,1,4,55.0,3,6,0,1200,70.1,1,9,1,4,55,7,7,0,0,35.6,454,0,0.9,5,5,0,1400,85.7,3,10,5,4,55,5,7,0,0,36.0,454,+8,0.9,3,12,0,1200,69.9,0,14,14,4,55,11,13,0,0,34.9,446,+4,1.0,10,17,0,1200,70.3,0,18,11,4,52,8,7,0,0,36.2,442,+2,1.5,7,15,0,1400,81.9,0,16,13,4,54,10,14,0,0,34.7,440,0,1.3
レオコックブルー,5,20.1,3,4,14,444,+10,1,4,55.0,8,5,0,1800,106.1,0,11,9,4,55,7,7,0,0,33.7,434,+2,0.3,9,4,0,2000,121.8,0,8,6,4,55,5,5,4,4,34.9,432,-2,0.3,10,6,0,2000,121.6,1,18,5,4,54,12,12,13,13,35.8,434,-6,0.5,8,2,0,1800,108.0,0,13,8,4,54,3,2,0,0,35.6,440,+2,0.0,9,14,0,1800,107.2,0,15,15,4,54,11,10,0,0,34.5,438,-6,1.5
ダンツチョイス,13,99.3,4,5,26,464,+16,1,4,55.0,7,1,1,1900,120.3,1,13,11,4,54,8,8,7,6,38.5,448,0,0.0,7,2,1,1800,115.7,0,14,9,4,54,7,7,6,5,37.0,448,-2,0.1,8,3,1,1800,113.2,0,16,8,4,53,11,11,11,11,37.2,450,0,0.1,7,3,1,1800,113.3,0,13,9,4,54,13,12,10,7,37.9,450,+6,0.3,3,3,1,1700,107.2,0,13,4,4,51,11,11,12,9,37.3,444,-2,0.4
マルーンエンブレム,11,12.8,4,6,22,380,-4,1,4,55.0,10,7,0,1800,111.6,2,15,1,4,55,8,8,8,4,37.3,384,+2,0.8,10,5,0,2000,121.6,1,18,17,4,54,15,15,10,9,35.9,382,0,0.5,5,2,0,2000,120.2,0,10,10,4,51,2,2,2,0,34.0,382,0,0.2,4,1,0,2000,119.1,1,15,2,4,50,8,8,0,0,34.1,382,0,-0.2,3,2,0,1800,106.6,0,14,8,4,50,9,9,6,6,34.5,382,+2,0.2
オーヴォドーロ,6,15.9,5,7,8,462,0,1,4,55.0,5,5,0,1600,94.1,1,14,8,4,55,9,8,0,0,34.2,462,-4,0.8,5,2,0,1600,92.8,0,7,5,4,55,7,7,0,0,33.1,466,+2,0.2,5,9,0,1400,81.1,0,12,7,4,55,10,9,0,0,33.9,464,+2,0.6,5,6,1,1400,86.1,0,13,12,4,54,12,12,0,0,37.3,462,-6,1.1,6,5,1,1200,71.0,0,16,16,4,54,7,4,0,0,37.0,468,+6,0.9
アルミレーナ,2,4.5,5,8,25,454,-2,1,5,55.0,5,3,0,1800,107.4,0,12,11,5,55,6,1,1,0,33.9,456,+10,0.2,5,1,0,1600,92.7,0,18,18,5,55,7,7,0,0,33.8,446,+6,-0.1,6,4,0,1600,94.1,0,15,11,5,55,15,13,12,0,33.4,440,-8,0.4,4,5,0,1800,109.3,0,16,6,5,55,12,11,0,0,32.7,448,+2,0.5,5,2,0,1800,109.4,1,10,3,5,55,6,7,7,0,34.5,446,+2,0.2
ルナステラ,3,3.4,6,9,11,452,+8,1,4,55.0,4,1,0,1800,106.9,0,15,6,4,55,8,9,0,0,33.2,444,+8,0.0,4,2,0,2000,119.4,0,11,2,4,55,3,3,0,0,34.9,436,+2,0.0,7,2,0,2000,121.4,0,18,1,4,54,3,3,5,3,35.4,434,-2,0.0,3,4,0,1800,108.1,0,16,13,4,53,7,7,6,7,35.6,436,+10,0.3,7,2,0,1600,94.5,2,16,13,4,52,4,2,2,0,36.1,426,+6,0.1
カーロバンビーナ,8,14.8,6,10,6,408,+6,1,4,55.0,5,1,0,2000,120.1,1,11,11,4,55,10,7,6,0,35.7,402,+2,-0.2,5,2,0,2400,145.9,0,9,9,4,54,7,7,7,7,33.7,400,0,0.3,4,9,0,2000,120.7,0,11,1,4,52,3,3,0,0,36.2,400,0,1.3,3,2,0,2000,120.4,0,15,6,4,52,5,5,5,7,36.5,400,-6,0.3,5,4,0,2400,146.4,0,14,9,4,54,5,5,8,6,34.6,406,-2,0.5
