馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シゲルグリンダイヤ,2,3.5,1,1,2,472,0,0,3,56.0,3,3,1,1700,107.8,2,15,12,3,56,6,6,4,4,39.4,472,+2,0.4,5,2,1,1600,98.2,2,16,16,3,56,6,5,0,0,36.8,470,+2,0.7,5,2,1,1600,97.3,2,16,8,3,56,8,6,0,0,36.3,468,+2,0.3,5,5,1,1600,100.3,0,16,3,3,56,8,9,0,0,37.7,466,-4,1.7,5,5,1,1600,100.5,0,14,4,3,53,6,6,0,0,38.8,470,-8,0.7
オルオル,10,167.1,2,2,3,390,0,1,3,54.0,3,8,1,1700,108.5,1,13,9,3,54,9,9,10,9,39.1,390,-12,1.6,5,11,1,1600,101.2,0,16,1,3,53,4,4,0,0,40.0,402,+4,2.0,5,10,1,1600,100.9,1,16,14,3,51,7,10,0,0,37.9,398,+6,2.1,3,8,1,1700,110.7,1,15,14,3,54,14,15,14,12,40.0,392,-7,1.9,-1,6,1,1400,93.8,0,11,10,3,54,9,9,8,7,41.1,399,-1,2.2
レッドグラティアス,6,3.6,3,3,4,538,-2,0,3,56.0,5,3,1,2100,133.0,2,11,7,3,56,7,6,4,3,37.2,540,-2,0.6,5,2,1,1600,100.7,1,16,4,3,56,8,7,0,0,38.1,542,+6,0.1,6,9,1,1800,117.2,1,16,13,3,56,3,4,3,7,40.4,536,+2,1.8,5,3,1,1600,101.3,2,16,6,3,56,10,7,0,0,37.7,534,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サクセスファイター,1,7.0,4,4,3,500,-2,0,3,56.0,3,5,1,1700,107.3,3,13,8,3,56,9,9,5,7,38.5,502,-2,0.9,5,7,1,2100,133.0,3,16,10,3,56,9,7,5,5,39.0,504,+2,1.9,5,6,1,1600,100.5,0,16,11,3,56,7,5,0,0,38.7,502,-4,1.7,4,3,1,1800,116.0,1,12,7,3,54,5,7,6,4,38.7,506,+4,0.6,6,3,1,1800,115.8,0,16,15,3,56,1,1,1,1,39.5,502,-10,0.5
ユキノディライト,11,312.3,5,5,0,488,-2,0,3,56.0,3,11,1,1700,109.6,1,15,5,3,55,12,12,10,10,39.4,490,+2,3.4,4,16,0,1600,98.6,0,16,11,3,56,7,7,0,0,34.6,488,+12,1.4,4,12,1,1200,74.7,2,15,14,3,55,5,6,0,0,39.3,476,-8,3.5,5,11,1,1600,112.5,2,11,1,3,55,1,1,0,0,51.9,484,+2,12.8,6,16,0,1600,100.5,1,16,6,3,54,4,3,6,0,38.3,482,0,4.0
チューダーローズ,7,19.2,5,6,2,474,-6,1,3,54.0,7,7,1,1800,114.2,2,15,14,3,54,6,6,6,5,39.3,480,-6,1.6,9,7,1,1800,116.1,0,16,6,3,51,11,10,10,9,39.1,486,+20,1.8,9,7,1,1800,116.9,0,15,9,3,54,10,10,10,8,38.9,466,-8,2.1,8,3,1,1800,117.4,1,16,9,3,54,4,3,2,2,38.7,474,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マッシヴレジェンド,3,83.2,6,7,1,462,-14,0,3,56.0,3,7,1,1700,107.6,2,14,10,3,56,14,13,13,11,38.1,476,+4,1.5,7,15,1,1800,115.6,3,16,10,3,56,4,5,8,11,40.9,472,-4,3.5,9,7,1,1400,87.8,0,15,4,3,56,13,13,0,0,38.3,476,+10,1.4,9,6,1,1400,88.5,0,16,10,3,56,10,11,0,0,39.4,466,0,1.8,8,7,1,1200,75.4,1,16,10,3,56,9,9,0,0,38.4,466,-6,2.3
バモサバイラ,12,26.4,6,8,7,408,-2,1,3,52.0,5,9,0,2400,148.2,0,16,1,3,53,6,7,7,7,34.8,410,-10,1.0,4,8,0,2400,153.0,0,11,10,3,53,11,11,10,10,34.8,420,+2,1.0,6,10,0,2000,126.1,0,16,8,3,54,11,11,11,11,36.8,418,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダークロード,5,6.0,7,9,6,516,-4,0,3,55.0,5,5,1,1600,97.8,3,15,1,3,55,11,11,0,0,35.6,520,-12,0.5,5,2,1,1600,100.5,0,16,12,3,55,8,8,0,0,37.2,532,+4,0.5,6,14,1,1800,124.0,0,16,15,3,54,15,15,13,14,43.5,528,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ローガンテソーロ,9,154.1,7,10,1,496,-8,0,3,54.0,3,13,1,1700,109.8,2,15,15,3,55,8,11,10,13,39.9,504,-8,2.7,5,12,1,2100,138.7,1,13,7,3,56,6,7,12,13,40.6,512,0,4.6,3,7,1,1700,109.3,2,15,6,3,53,13,13,13,12,40.0,512,+10,2.2,4,8,1,1800,117.7,2,10,9,3,55,9,8,7,6,38.8,502,-10,2.8,6,11,1,1800,118.8,1,16,13,3,54,13,14,7,7,41.5,512,+4,2.9
