馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
セントセシリア,3,22.6,1,1,15,390,+4,1,3,52.0,9,9,0,1600,96.4,0,11,3,3,54,3,4,0,0,33.9,386,-2,0.8,9,9,0,1800,108.0,0,11,3,3,54,10,10,0,0,35.6,388,+6,1.2,6,12,0,1600,96.6,0,16,10,3,54,6,7,7,0,35.4,382,-8,0.6,9,7,0,1600,96.7,1,12,6,3,54,12,12,0,0,35.0,390,-4,0.9,7,7,0,1400,83.2,0,12,5,3,54,4,5,0,0,35.6,394,-6,0.8
イッツマイターン,9,18.7,2,2,0,502,-6,0,4,57.0,2,10,0,1200,69.7,0,16,3,4,57,1,1,0,0,36.4,508,0,1.0,2,5,0,1200,69.8,0,12,7,4,57,2,2,0,0,36.1,508,-6,0.3,2,13,0,1200,70.4,1,16,5,4,57,4,5,0,0,36.3,514,0,1.2,2,7,0,1200,69.3,0,10,5,4,56,1,1,0,0,36.1,514,-2,0.7,4,10,0,1200,69.7,0,16,2,4,57,1,1,0,0,35.5,516,+8,0.7
パブロフテソーロ,8,31.3,3,3,17,532,+14,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,1400,83.8,0,12,5,3,56,10,11,0,0,36.2,518,-12,2.2,7,16,1,1400,91.7,0,16,13,3,56,6,6,0,0,45.3,530,0,7.3,5,7,1,1400,86.0,1,16,9,3,55,8,8,0,0,37.0,530,+2,1.6,9,7,1,1400,85.6,3,13,9,3,54,12,10,0,0,37.9,528,-8,1.6
ヒロノオウカン,5,184.7,4,4,2,430,-14,0,4,57.0,2,13,1,1700,109.1,0,14,6,4,57,7,7,9,13,41.4,444,-2,3.9,2,12,0,1200,70.4,1,16,10,4,56,9,10,0,0,36.0,446,-4,1.2,2,8,0,1200,70.6,1,12,7,4,54,7,7,0,0,35.0,450,-4,1.1,3,13,0,1200,70.2,0,13,9,4,57,9,9,0,0,35.3,454,-2,1.0,3,12,0,1200,70.7,0,13,12,4,57,8,10,0,0,36.2,456,-4,1.5
カルリーノ,1,2.1,5,5,15,492,-6,0,3,54.0,6,10,0,1600,94.9,0,14,13,3,56,5,3,4,0,34.3,498,-4,0.7,6,3,0,1600,95.3,1,10,8,3,56,6,6,6,0,34.5,502,+2,0.3,6,3,0,1600,94.6,0,11,3,3,56,9,3,2,0,34.5,500,+2,0.1,5,5,0,1400,82.5,0,10,1,3,56,10,10,0,0,33.5,498,-4,0.3,6,2,0,1600,93.8,0,10,2,3,56,8,10,8,0,34.8,502,+6,0.0
センティフォリア,7,22.3,6,6,2,432,+8,1,4,55.0,7,9,0,1400,81.6,1,18,9,4,55,18,17,0,0,34.5,424,-4,0.5,9,7,0,1600,97.0,1,10,5,4,53,8,8,0,0,35.0,428,-2,1.4,8,16,1,1400,88.1,0,16,2,4,55,14,15,0,0,39.2,430,-6,3.8,10,12,0,2600,166.0,0,12,11,4,54,1,1,1,4,40.0,436,-10,4.5,10,14,0,1800,109.8,0,15,13,4,54,15,15,15,15,37.5,446,-4,2.3
ファストライフ,4,6.9,7,7,2,450,-6,1,4,55.0,2,7,0,1800,109.8,0,11,11,4,55,1,1,1,1,36.4,456,+8,0.9,3,4,0,2000,120.7,0,14,2,4,55,12,11,11,9,34.6,448,+8,0.6,3,5,0,2000,120.7,0,15,5,4,52,8,7,7,7,36.6,440,-2,0.6,7,7,0,2000,120.5,0,16,15,4,55,2,2,2,3,35.4,442,0,0.9,7,6,0,1600,95.4,0,14,13,4,55,11,11,11,0,34.0,442,-8,0.3
マッチョベリー,10,146.1,7,8,21,474,-6,1,4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,1,1000,60.7,1,14,8,4,55,11,13,0,0,36.7,480,-13,1.8,-1,1,1,1300,83.8,3,10,9,4,54,2,2,2,2,39.2,493,0,-0.2,-1,2,1,1300,83.5,3,10,10,4,54,2,3,2,2,39.6,493,+3,0.0,-1,2,1,1300,83.2,3,10,3,4,54,2,2,2,1,39.1,490,0,0.1
ラフェリシテ,2,4.5,8,9,17,426,+14,1,3,52.0,9,4,0,1800,107.5,0,11,1,3,54,4,4,0,0,35.5,412,-10,0.7,8,5,0,1400,83.3,0,12,4,3,54,11,10,0,0,35.2,422,-6,0.5,8,1,0,1400,81.9,0,16,16,3,54,2,2,0,0,35.1,428,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレイスアン,6,4.0,8,10,1,484,-14,1,3,52.0,2,11,0,2000,123.8,0,12,8,3,49,1,1,1,1,39.4,498,+22,1.9,5,3,0,1800,106.5,0,8,4,3,54,2,2,2,0,34.8,476,+2,0.3,6,4,0,1800,109.0,0,10,5,3,54,2,2,2,2,35.0,474,-12,0.7,8,7,0,1600,96.3,0,10,5,3,54,2,2,0,0,35.2,486,0,0.8,6,3,0,1600,96.1,0,16,13,3,54,2,2,3,0,35.3,486,-4,0.1
