馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
エトワールドパリ,9,15.4,1,1,1,482,+2,1,4,54.0,2,5,1,1700,0,0,12,7,4,54,2,2,2,2,40.3,480,-6,1.7,3,10,1,1700,0,0,14,6,4,54,2,2,2,7,40.4,486,+6,2.4,3,8,1,1700,0,0,15,14,4,54,2,2,2,2,40.5,480,-10,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1700,0,0,12,2,4,54,1,1,1,1,39.2,474,-8,-0.4
マイネルジェンマ,10,87.0,2,2,14,466,+1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1400,0,0,10,2,3,55,6,6,4,2,40.1,465,-5,-0.5,8,8,0,2000,0,0,9,5,3,52,6,6,8,7,36.4,470,+6,1.6,8,6,0,1800,0,0,8,7,3,55,3,2,0,0,36.3,464,0,1.7,9,6,0,2000,0,0,8,6,3,54,7,7,6,6,37.2,464,+12,2.0
ナイルデルタ,6,2.8,3,3,1,478,-4,0,4,57.0,2,4,1,1700,0,2,9,4,4,57,7,7,5,4,36.4,482,-8,1.2,9,3,1,1800,0,1,11,3,4,57,9,9,9,8,36.9,490,+2,0.7,8,2,1,1800,0,0,16,14,4,56,13,13,13,12,37.5,488,-4,0.0,7,4,1,1800,0,0,13,6,4,55,5,5,5,7,38.6,492,-2,0.9,8,3,1,1800,0,0,15,10,4,54,9,9,6,5,37.4,494,+14,0.2
スマートセラヴィー,5,5.1,4,4,0,498,-4,0,3,53.0,2,9,0,1800,0,1,12,3,3,54,12,12,10,9,36.5,502,-10,0.8,9,6,1,1400,0,1,16,13,3,54,2,2,0,0,37.6,512,+16,0.8,5,6,1,1400,0,1,11,8,3,55,6,6,0,0,37.3,496,-6,0.5,7,4,1,1400,0,0,16,2,3,56,5,5,0,0,39.2,502,-4,1.1,6,3,1,1200,0,0,16,8,3,55,5,5,0,0,37.4,506,-4,0.5
サンライズナイト,3,6.0,5,5,1,494,-4,0,4,54.0,2,3,1,1700,0,0,12,1,4,57,7,8,4,4,38.6,498,+8,0.3,3,5,1,1700,0,0,13,7,4,57,6,5,1,2,39.7,490,-6,1.5,7,7,1,1400,0,0,16,14,4,57,9,9,0,0,37.4,496,0,0.6,10,4,1,1700,0,3,16,6,4,57,11,10,8,5,38.2,496,+8,0.2,8,6,1,1400,0,0,16,13,4,56,7,6,0,0,37.3,488,-4,1.2
ヨハン,2,15.4,6,6,2,430,+4,0,3,54.0,9,9,1,1800,0,2,16,6,3,54,10,9,8,10,37.2,426,-2,1.0,8,3,1,1400,0,0,16,15,3,56,15,14,0,0,37.1,428,-6,0.4,9,8,1,1200,0,1,8,7,3,56,8,8,0,0,38.3,434,-2,4.0,9,9,1,1400,0,1,12,8,3,56,10,9,0,0,38.1,436,+16,1.7,5,3,1,1600,0,0,14,8,3,55,3,3,0,0,37.4,420,+2,0.6
プリンセスヨウク,8,162.1,7,7,10,450,-2,1,5,55.0,6,6,1,1800,0,1,10,1,5,55,6,7,8,10,38.9,452,0,1.6,6,6,1,1200,0,0,16,3,5,55,12,10,0,0,36.5,452,+10,1.0,7,8,1,1200,0,1,16,10,5,54,11,11,0,0,36.7,442,+2,0.8,3,9,1,1150,0,0,16,11,5,55,12,13,0,0,37.2,440,-8,1.0,1,4,1,1000,0,0,12,6,5,55,9,9,0,0,35.2,448,+4,0.6
ナムラカメタロー,1,11.3,7,8,1,496,0,0,3,54.0,5,5,1,1400,0,3,15,7,3,54,6,7,0,0,37.0,496,+6,0.6,5,11,0,1400,0,0,14,1,3,56,14,12,0,0,34.6,490,0,1.7,6,12,0,1200,0,0,16,12,3,56,11,10,0,0,35.3,490,-8,0.9,6,1,0,1200,0,0,16,11,3,55,3,4,0,0,36.1,498,+32,-0.1,3,2,0,1200,0,1,15,14,3,54,2,2,0,0,36.2,466,0,0.5
シンライ,4,3.5,8,9,1,468,0,0,3,53.0,2,1,1,1700,0,0,10,1,3,55,1,1,1,1,38.6,468,-2,0.0,5,11,1,1600,0,0,15,11,3,56,11,11,0,0,38.0,470,0,2.4,5,9,1,1600,0,1,16,15,3,56,2,2,0,0,39.7,470,0,1.4,6,2,1,1800,0,0,12,1,3,56,1,1,1,2,38.8,470,0,0.2,6,4,1,1800,0,0,14,7,3,56,2,2,2,2,39.5,470,-4,1.5
ガッツィーソート,7,45.8,8,10,0,496,-6,0,4,57.0,2,8,1,1700,0,1,12,8,4,57,3,3,3,3,38.9,502,+8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,1700,0,3,16,5,4,57,12,12,12,12,38.0,494,+4,0.3,10,6,1,1700,0,1,13,8,4,56,6,5,4,4,39.2,490,-16,1.6,8,9,1,1900,0,0,16,15,4,56,7,7,7,7,37.7,506,-2,1.3
