馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マイネルステレール,3,38.9,1,1,17,474,+6,0,3,54.0,5,6,0,2400,146.3,0,9,7,3,54,1,1,1,1,34.8,468,0,0.8,5,5,0,2300,140.5,0,8,8,3,56,3,3,3,3,35.7,468,0,1.2,6,1,0,2000,122.8,0,16,2,3,54,1,1,1,1,35.7,468,+4,0.0,6,8,0,2200,134.9,0,16,9,3,54,6,6,6,6,35.7,464,-2,1.5,5,4,0,1800,108.1,0,13,5,3,54,5,5,5,0,35.4,466,+4,1.1
ウォルフズハウル,11,4.5,1,2,1,468,0,0,3,54.0,6,3,0,2000,119.4,0,9,5,3,54,2,2,2,2,36.0,468,+6,0.3,3,1,0,2000,123.1,1,15,1,3,56,1,1,1,1,36.5,462,+6,-0.4,6,2,0,2200,135.6,0,15,15,3,56,2,2,2,2,37.1,456,0,0.2,5,7,0,1600,96.8,0,16,5,3,56,14,14,0,0,34.4,456,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タンタグローリア,7,3.6,2,3,3,416,-4,1,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1600,95.4,0,14,10,5,52,7,6,6,0,34.4,404,+10,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2000,122.5,1,13,8,5,55,4,3,2,2,36.2,394,+6,0.2,1,3,0,1800,109.4,0,12,7,5,55,7,8,8,7,35.1,388,-8,0.2
シトラスクーラー,2,95.4,2,4,11,458,+2,2,6,54.0,3,10,0,2000,123.5,1,13,6,6,57,11,12,11,11,38.4,456,+2,2.6,5,5,0,1800,108.6,1,15,9,6,57,12,14,14,0,35.5,454,-4,0.3,5,11,1,1600,99.4,0,16,5,6,57,12,13,0,0,37.0,458,-4,0.9,5,5,1,1600,96.2,2,15,15,6,57,9,9,0,0,36.1,462,-10,0.9,7,7,1,1400,86.0,0,16,9,6,57,12,12,0,0,36.9,472,+2,1.0
フィデリオグリーン,4,11.8,3,5,1,496,+6,0,3,53.0,6,4,0,2000,119.6,0,9,2,3,54,7,7,7,8,35.7,490,-4,0.5,3,3,0,1800,108.5,0,13,2,3,54,8,8,8,9,34.3,494,-4,0.1,6,12,0,1800,108.8,0,16,16,3,56,8,8,8,8,35.8,498,-4,1.0,6,9,0,2200,134.3,0,11,7,3,56,4,5,5,8,38.0,502,-2,1.8,10,1,0,2000,123.2,1,12,1,3,56,1,1,1,1,37.3,504,0,0.0
マイネルエキサイト,9,42.0,3,6,1,482,+4,0,3,54.0,6,5,0,2000,119.6,0,9,1,3,54,5,5,5,4,36.0,478,+6,0.5,6,9,0,1800,109.8,0,10,9,3,56,1,1,1,1,35.7,472,-6,0.6,6,6,0,2000,122.5,0,10,1,3,56,1,2,2,2,37.1,478,+2,1.3,5,8,0,2000,121.5,0,8,2,3,56,1,1,1,0,35.6,476,-4,1.6,5,6,0,1800,109.5,0,8,1,3,56,1,1,1,0,35.0,480,+2,1.3
カナロアガール,5,6.1,4,7,2,462,+2,1,3,52.0,6,2,0,1800,107.4,0,10,2,3,52,7,7,7,7,33.6,460,0,0.3,4,12,0,2000,120.5,0,13,4,3,52,9,8,0,0,34.7,460,0,1.1,5,1,0,2000,123.2,1,16,2,3,54,6,6,6,0,33.8,460,+2,-0.2,5,2,0,1800,108.4,0,17,16,3,54,9,6,6,0,33.9,458,+2,0.5,5,3,0,1800,109.4,0,17,8,3,54,4,5,4,0,34.0,456,-2,0.2
ヴィエナブロー,1,11.3,4,8,10,446,-2,1,3,49.0,2,6,0,2000,123.9,0,9,9,3,52,7,7,5,4,35.0,448,+8,0.4,5,16,0,2000,120.9,0,18,15,3,54,7,10,11,0,34.6,440,-2,1.4,6,4,0,2000,121.9,0,10,5,3,51,5,7,5,4,35.7,442,-2,0.7,6,4,0,1800,110.9,0,8,6,3,54,5,5,5,5,34.7,444,0,0.5,6,1,0,1800,108.6,0,16,1,3,52,3,3,3,3,35.3,444,+2,-0.5
メガディスカバリー,10,187.4,5,9,3,454,+4,2,3,54.0,1,6,0,2000,124.2,1,16,12,3,54,14,14,14,15,37.0,450,-4,0.6,1,11,0,2600,164.5,0,11,5,3,54,3,3,6,7,39.3,454,-4,1.9,2,11,0,1800,110.0,0,11,1,3,54,10,10,8,9,35.6,458,+4,1.1,2,1,0,2000,120.5,0,14,8,3,56,14,14,10,4,35.8,454,+8,0.0,5,10,0,2000,122.9,0,14,11,3,55,11,9,10,0,36.0,446,0,2.2
ライトカラカゼ,6,18.5,5,10,9,476,+2,0,4,57.0,3,6,0,2000,123.0,1,13,8,4,57,7,6,7,9,37.3,474,0,1.3,3,7,0,2600,161.7,0,10,4,4,57,7,7,7,6,35.4,474,0,1.2,5,5,0,2000,121.9,0,12,11,4,57,10,7,11,0,33.3,474,+2,0.5,6,2,0,2000,122.6,0,10,4,4,57,9,9,6,4,34.9,472,+4,0.2,6,4,0,2000,120.6,0,13,9,4,57,12,12,12,12,35.1,468,-10,0.6
