馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ジャストワン,13,272.7,1,1,2,502,-2,1,0,0,2,54.0,0,0,0,1,0,0,0,0,0,0,14,0,1800,110.8,1,0,0,0,14,10,2,51,13,13,0,0,35.2,504,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒューズライン,7,25.7,2,2,2,442,+4,0,1,0,2,53.0,0,0,0,1,0,0,0,0,0,0,7,0,1600,95.5,0,1,0,0,18,16,2,53,11,10,0,0,35.0,438,-6,1.2,0,0,0,1,0,0,0,0,0,0,9,0,1600,98.7,1,0,0,0,12,5,2,54,10,9,0,0,35.0,444,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールデンエポック,4,3.4,3,3,11,456,+2,1,0,0,2,54.0,0,0,1,0,0,0,0,0,0,0,4,0,1800,110.2,1,0,0,0,10,7,2,54,2,2,2,2,36.4,454,-4,0.7,0,0,0,0,1,0,0,0,0,0,3,0,1600,97.1,0,0,1,0,12,1,2,54,3,4,0,0,35.4,458,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレイトホーン,1,4.4,3,4,9,478,+12,1,0,0,2,51.0,0,0,1,0,0,0,0,0,0,0,5,0,1800,112.5,0,0,1,0,15,14,2,51,2,2,2,2,37.7,466,-2,0.3,0,0,0,0,1,0,0,0,0,0,2,0,1600,96.6,0,0,1,0,12,13,2,51,1,1,0,0,35.5,468,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルーノジュネス,3,15.1,4,5,8,482,-12,1,0,0,2,54.0,0,1,0,0,0,0,0,0,0,0,6,0,1800,112.1,1,0,0,0,8,5,2,54,3,4,3,2,36.6,494,0,0.8,0,1,0,0,0,0,0,0,0,0,3,0,1800,115.1,1,0,0,0,10,1,2,54,6,4,4,4,35.6,494,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スプリングブリーズ,8,229.7,4,6,1,456,-2,0,1,0,2,54.0,0,0,0,0,0,1,0,0,0,0,8,1,1800,120.2,1,0,0,0,11,5,2,53,11,10,10,10,41.7,458,-4,4.3,0,0,0,1,0,0,0,0,0,0,13,0,1600,100.1,1,0,0,0,16,13,2,54,1,1,0,0,35.4,462,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レジイナアン,10,24.9,5,7,2,480,+2,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,9,0,1400,84.6,1,0,0,0,18,5,2,54,11,11,0,0,36.1,478,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インウィクトス,11,16.5,5,8,3,434,-4,1,0,0,2,52.0,1,0,0,0,0,0,0,0,0,0,5,0,1800,113.1,0,1,0,0,8,5,2,54,6,6,4,2,37.6,438,0,0.4,1,0,0,0,0,0,0,0,0,0,6,0,1800,112.0,0,1,0,0,10,9,2,54,5,4,7,6,36.3,438,-2,0.5,1,0,0,0,0,0,0,0,0,0,4,0,1800,113.4,1,0,0,0,9,3,2,54,6,3,5,4,35.5,440,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パラティーノヒル,6,29.2,6,9,1,398,-2,0,1,0,2,53.0,0,0,0,0,0,1,0,0,0,0,9,0,1200,69.5,1,0,0,0,16,7,2,54,12,13,0,0,34.3,400,-4,0.8,0,0,1,0,0,0,0,0,0,0,5,0,1200,72.8,0,1,0,0,16,9,2,54,6,5,0,0,36.7,404,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コパノカリブ,5,30.7,6,10,2,456,+14,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,9,0,2000,126.2,1,0,0,0,14,4,2,54,6,7,6,6,37.9,442,+2,1.8,0,0,0,1,0,0,0,0,0,0,4,0,1600,96.9,1,0,0,0,18,18,2,53,14,11,0,0,34.8,440,-12,1.0,0,0,0,1,0,0,0,0,0,0,9,0,1800,109.6,1,0,0,0,15,6,2,54,9,8,0,0,35.5,452,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
