馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タイガーアチーヴ,11,28.9,1,0,1400,1,0,0,0,1,1,13,456,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,86.7,0,1,0,0,9,6,3,56,2,1,0,0,38.5,452,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,86.6,0,1,0,0,16,10,3,56,2,2,0,0,38.0,452,+14,-0.1,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,110.4,1,0,0,0,8,4,3,55,2,2,0,0,36.6,438,-6,1.2,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,111.8,0,0,1,0,14,12,3,52,9,9,0,0,36.2,444,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウォーターブレイク,9,7.8,1,0,1400,1,0,0,0,2,2,2,460,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1400,81.1,1,0,0,0,18,8,3,54,6,4,0,0,34.6,456,+2,0.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,110.9,1,0,0,0,16,10,3,54,10,8,0,0,34.0,454,0,1.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,110.5,0,1,0,0,16,8,3,54,2,1,0,0,37.5,454,-2,0.9,0,0,0,0,0,0,0,0,0,1,2,1,0,1800,109.1,1,0,0,0,16,10,3,54,2,3,4,5,36.1,456,-2,0.2,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,97.0,0,1,0,0,15,1,3,54,4,5,0,0,34.7,458,0,0.4
コパノマーティン,7,24.0,1,0,1400,1,0,0,0,3,3,6,490,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,11,1,0,1800,108.5,1,0,0,0,13,8,3,56,4,2,0,0,35.4,486,+2,1.3,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,110.0,1,0,0,0,8,5,3,56,7,7,0,0,35.3,484,+2,1.0,0,0,0,0,0,0,1,0,0,0,7,0,1,1400,86.1,1,0,0,0,16,14,3,56,12,12,0,0,38.8,482,-2,1.7,0,0,0,0,0,0,0,1,0,0,10,1,0,1600,96.7,1,0,0,0,12,12,3,56,1,1,0,0,36.9,484,+10,1.0,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,95.9,1,0,0,0,15,12,3,55,9,12,0,0,34.4,474,-4,2.0
ウォーターエデン,6,25.3,1,0,1400,1,0,0,0,4,4,8,472,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,13,1,0,1400,82.9,0,1,0,0,18,14,3,54,16,14,0,0,35.0,472,0,0.9,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,69.0,1,0,0,0,18,17,3,51,3,3,0,0,35.2,472,-4,-0.1,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,82.6,1,0,0,0,18,12,3,53,7,8,0,0,34.9,476,-4,0.3,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,83.0,1,0,0,0,18,8,3,52,1,1,0,0,35.2,480,+4,0.3,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,118.5,1,0,0,0,10,5,3,54,3,3,4,5,42.2,476,-4,2.6
メリーメーキング,5,9.3,1,0,1400,1,0,0,0,5,5,1,460,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1200,68.5,1,0,0,0,15,6,3,56,14,14,0,0,33.0,458,-2,0.4,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,96.1,1,0,0,0,11,11,3,56,9,8,0,0,33.0,460,+14,0.5,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,96.6,1,0,0,0,11,7,3,56,9,9,0,0,33.7,446,-10,1.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1800,109.4,1,0,0,0,8,5,3,56,4,3,2,0,34.5,456,0,1.2,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,122.9,1,0,0,0,16,13,3,56,11,11,10,10,36.3,456,-2,-0.5
ケイアイサクソニー,1,6.6,1,0,1400,1,0,0,0,5,6,1,488,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,68.1,1,0,0,0,15,14,3,56,2,2,0,0,33.8,492,+2,0.0,0,0,0,0,0,0,0,0,1,0,12,1,0,1200,70.8,1,0,0,0,16,2,3,56,13,13,0,0,34.5,490,+2,1.4,0,0,0,0,0,0,0,0,1,0,8,1,0,1400,82.5,1,0,0,0,12,11,3,56,3,3,0,0,35.7,488,0,0.9,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,68.9,1,0,0,0,18,11,3,56,3,3,0,0,35.0,488,+2,-0.5,0,0,0,0,0,0,1,0,0,0,2,1,0,1400,82.3,1,0,0,0,18,17,3,56,15,16,0,0,33.9,486,0,0.0
メイショウオニテ,8,12.1,1,0,1400,1,0,0,0,6,7,1,450,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,12,1,0,1200,68.9,1,0,0,0,15,5,3,56,12,10,0,0,33.6,448,-8,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,1200,70.6,0,1,0,0,9,8,3,56,4,4,0,0,34.3,456,0,0.2,0,0,0,0,0,0,0,0,0,1,9,1,0,1200,70.3,1,0,0,0,16,7,3,56,5,4,0,0,35.4,456,-8,0.7,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,69.7,1,0,0,0,11,3,3,56,3,3,0,0,35.1,464,+16,0.3,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,85.1,1,0,0,0,8,2,3,55,1,1,0,0,33.9,448,-8,0.4
グッドレイズ,3,4.3,1,0,1400,1,0,0,0,6,8,1,486,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1200,68.4,1,0,0,0,15,11,3,56,10,8,0,0,33.3,482,+4,0.3,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,69.6,1,0,0,0,16,13,3,56,13,16,0,0,34.3,478,-2,0.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,96.0,1,0,0,0,15,14,3,56,10,10,0,0,35.7,480,+4,0.6,0,0,0,0,0,0,0,0,1,0,1,1,0,1600,96.5,0,1,0,0,16,2,3,54,14,14,0,0,34.9,476,-2,-0.2,0,0,0,0,0,0,0,0,1,0,3,1,0,1400,81.2,1,0,0,0,15,5,3,55,2,2,0,0,35.2,478,-2,0.4
レッドベレーザ,2,6.0,1,0,1400,1,0,0,0,7,9,13,410,-12,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,96.3,1,0,0,0,10,2,3,54,6,6,0,0,34.7,422,0,0.8,0,0,0,0,0,0,0,1,0,0,5,1,0,1400,82.2,1,0,0,0,9,9,3,54,9,8,0,0,33.9,422,0,0.4,0,0,0,0,0,0,0,1,0,0,1,1,0,1400,82.6,1,0,0,0,18,12,3,54,7,5,0,0,34.5,422,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハクユウフライヤー,12,257.5,1,0,1400,1,0,0,0,7,10,4,438,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,87.4,1,0,0,0,16,2,3,56,13,13,0,0,37.0,446,+2,2.1,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,87.4,0,1,0,0,12,2,3,56,12,12,0,0,38.5,444,0,2.7,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,87.6,0,1,0,0,15,6,3,56,7,7,0,0,38.0,444,+10,0.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,87.4,1,0,0,0,16,11,3,56,9,9,0,0,39.0,434,-6,1.0,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,75.3,1,0,0,0,15,8,3,55,12,12,0,0,38.3,440,+12,1.9
ナリス,4,4.2,1,0,1400,1,0,0,0,8,11,1,468,+2,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,93.2,1,0,0,0,8,1,3,54,7,7,0,0,34.0,466,-4,0.3,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,108.0,1,0,0,0,11,9,3,54,3,3,0,0,36.1,470,-10,1.2,0,0,0,0,0,0,0,0,0,1,1,1,0,2000,121.8,1,0,0,0,18,5,3,54,1,1,1,1,36.1,480,0,-0.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1800,110.3,1,0,0,0,11,9,3,54,2,2,0,0,34.8,480,+6,0.2,0,0,0,0,0,0,0,1,0,0,2,1,0,1800,112.7,1,0,0,0,16,4,3,54,1,1,0,0,35.7,474,0,0.1
マイネルエイブ,10,34.2,1,0,1400,1,0,0,0,8,12,15,494,+8,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,7,1,0,1400,81.9,1,0,0,0,13,3,3,56,4,4,0,0,34.8,486,+10,1.0,0,0,0,0,0,1,0,0,0,0,10,1,0,1200,70.3,1,0,0,0,14,13,3,55,9,10,0,0,35.4,476,-4,1.8,0,0,0,0,0,0,0,0,1,0,7,1,0,1400,82.5,1,0,0,0,8,8,3,55,3,3,0,0,35.5,480,+8,1.3,0,0,0,0,0,1,0,0,0,0,6,1,0,1600,95.9,1,0,0,0,8,2,3,54,2,2,2,0,35.3,472,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,69.0,1,0,0,0,13,6,3,54,5,3,0,0,35.2,472,+6,-0.2
