馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ブライトパス,2,6.7,0,1,1800,1,0,0,0,1,1,21,488,+8,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,84.8,0,0,1,0,16,9,4,52,9,9,0,0,38.2,480,-4,1.3,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,85.3,1,0,0,0,16,5,4,52,9,7,0,0,38.2,484,+4,1.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,87.4,1,0,0,0,16,1,4,52,8,9,0,0,39.7,480,-2,1.4,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,85.1,0,1,0,0,16,9,4,55,5,5,0,0,37.3,482,-7,0.2
ニシノアメイズ,1,6.4,0,1,1800,1,0,0,0,2,2,2,500,-4,0,1,0,3,51.0,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,96.5,0,0,0,1,16,1,3,53,12,12,0,0,36.9,504,+10,1.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,98.5,1,0,0,0,10,2,3,54,5,5,0,0,36.3,494,-4,0.7,1,0,0,0,0,0,0,0,0,0,6,0,1,1700,106.1,1,0,0,0,10,2,3,49,5,5,7,7,37.0,498,+4,1.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,108.0,1,0,0,0,13,13,3,49,8,11,10,11,39.1,494,-4,1.7,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,107.3,0,0,1,0,14,9,3,49,6,7,8,8,39.9,498,+4,0.6
トゥインクルリーフ,4,24.9,0,1,1800,1,0,0,0,3,3,4,440,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.4,1,0,0,0,10,4,3,54,2,2,2,1,39.4,446,+1,-0.6,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,89.5,0,0,0,1,11,7,3,55,6,7,6,7,39.3,445,-2,2.3,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.8,1,0,0,0,10,6,3,54,6,6,1,1,39.7,447,+5,-0.8,1,0,0,0,0,0,0,0,0,0,14,0,1,1700,111.0,0,1,0,0,14,3,3,54,13,14,14,14,40.2,442,-2,4.0,0,0,0,1,0,0,0,0,0,0,17,1,0,1800,109.9,1,0,0,0,18,16,3,54,18,18,0,0,35.0,444,+6,2.2
ラソワドール,11,11.5,0,1,1800,1,0,0,0,4,4,0,538,+2,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,10,0,1,1800,117.0,1,0,0,0,11,11,4,55,6,6,6,6,39.7,536,+28,3.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,82.7,0,1,0,0,15,2,4,54,7,6,0,0,34.5,508,-4,0.5,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,96.3,1,0,0,0,12,4,4,54,8,7,6,0,34.3,512,+14,0.3,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,97.7,0,0,1,0,12,6,4,54,6,6,4,0,34.2,498,+2,-0.1,1,0,0,0,0,0,0,0,0,0,3,1,0,1800,112.0,1,0,0,0,12,3,4,54,1,1,1,1,38.0,496,+2,0.5
エターナルディーバ,9,7.7,0,1,1800,1,0,0,0,4,5,1,438,+4,0,1,0,3,52.0,0,0,0,0,0,0,1,0,0,0,5,0,1,1800,116.8,1,0,0,0,11,10,3,53,1,1,1,1,37.9,434,-4,0.4,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,113.5,0,0,0,1,11,11,3,52,3,3,3,3,39.0,438,-10,1.0,0,0,0,0,0,0,0,0,0,1,6,0,1,1700,107.7,1,0,0,0,15,7,3,49,9,8,6,7,40.1,448,+6,1.2,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,111.1,0,0,1,0,12,5,3,52,5,5,5,5,37.7,442,+14,1.8,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,114.4,0,1,0,0,16,8,3,54,13,13,14,12,39.5,428,-12,1.3
ミンネザング,5,23.5,0,1,1800,1,0,0,0,5,6,21,494,+16,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,107.2,0,1,0,0,15,8,5,55,10,10,10,9,38.8,478,-18,0.9,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,85.3,0,0,1,0,15,6,5,55,7,9,0,0,36.4,496,+2,1.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,86.8,1,0,0,0,16,16,5,55,6,6,0,0,37.3,494,+8,0.1,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,86.3,1,0,0,0,16,1,5,55,8,8,0,0,37.7,486,-4,0.8,0,0,0,1,0,0,0,0,0,0,12,0,1,1200,73.1,0,0,1,0,15,6,5,55,14,14,0,0,37.6,490,+4,1.5
ブライティアセルバ,10,8.6,0,1,1800,1,0,0,0,5,7,3,420,-4,0,1,0,3,51.0,0,0,1,0,0,0,0,0,0,0,5,1,0,2000,121.8,1,0,0,0,16,3,3,53,3,3,4,3,35.6,424,-2,0.6,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,108.2,1,0,0,0,14,10,3,49,2,3,2,2,34.9,426,-2,0.5,0,0,0,1,0,0,0,0,0,0,5,1,0,2000,122.8,0,1,0,0,18,17,3,53,3,3,3,2,35.9,428,+2,0.7,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,120.2,1,0,0,0,14,10,3,53,2,2,2,2,36.6,426,-2,0.3,0,0,1,0,0,0,0,0,0,0,9,1,0,1800,112.2,0,1,0,0,16,4,3,54,3,3,6,2,37.9,428,-2,0.9
アレグレモエティー,6,111.0,0,1,1800,1,0,0,0,6,8,1,468,0,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1800,117.5,1,0,0,0,11,2,3,53,2,2,2,2,38.4,468,+8,1.1,0,0,1,0,0,0,0,0,0,0,12,0,1,1700,108.8,1,0,0,0,15,1,3,53,2,2,2,2,40.7,460,+2,1.8,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,115.1,0,0,1,0,12,11,3,52,8,8,10,11,40.9,458,-2,3.7,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,115.4,1,0,0,0,7,1,3,53,4,3,3,3,40.8,460,-2,1.5,0,0,0,0,0,0,0,0,1,0,13,0,1,1800,115.2,0,1,0,0,13,9,3,51,11,11,12,10,39.7,462,+16,3.6
シャルロッテミノル,8,18.4,0,1,1800,1,0,0,0,6,9,5,524,+2,0,1,0,3,51.0,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,108.8,1,0,0,0,10,3,3,50,2,2,3,5,39.7,522,-12,1.3,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,112.1,0,0,1,0,12,3,3,50,3,3,4,4,38.7,534,+8,0.7,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,114.4,1,0,0,0,13,13,3,52,7,7,7,9,39.5,526,-4,2.5,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,107.2,0,1,0,0,15,1,3,52,7,5,8,9,39.0,530,+2,0.9,0,0,0,0,1,0,0,0,0,0,14,0,1,2100,137.1,1,0,0,0,16,14,3,51,10,10,10,10,41.3,528,-6,3.3
トラストマヴィア,7,170.5,0,1,1800,1,0,0,0,7,10,1,500,-2,0,1,0,6,55.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1800,117.2,1,0,0,0,11,6,6,55,11,10,10,11,37.3,502,0,0.8,0,0,1,0,0,0,0,0,0,0,11,0,1,1700,109.3,1,0,0,0,15,6,6,55,9,7,9,8,39.9,502,+14,1.5,0,0,0,0,0,0,0,0,0,0,5,0,1,1400,88.2,0,0,0,1,12,11,6,54,6,7,6,5,38.8,488,+6,2.7,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,100.9,1,0,0,0,11,3,6,55,9,9,0,0,36.6,482,-6,0.9,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,109.1,0,0,1,0,15,11,6,55,12,13,8,5,39.8,488,-2,2.8
