馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
テルメディカラカラ,10,22.4,1,0,1400,1,0,0,0,1,1,1,474,-2,0,1,0,7,52.0,0,0,0,0,0,0,0,0,0,1,7,1,0,1200,68.5,1,0,0,0,14,10,7,55,8,8,0,0,35.0,476,0,0.5,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,81.6,1,0,0,0,14,10,7,55,12,12,0,0,33.4,476,-2,0.6,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,95.2,1,0,0,0,8,3,7,55,2,2,0,0,34.3,478,+8,0.3,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,103.6,0,0,0,1,12,9,7,53,6,5,0,0,39.5,470,-6,1.9,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.4,1,0,0,0,11,2,7,54,5,5,0,0,33.7,476,+10,0.4
ダイトウキョウ,4,5.8,1,0,1400,1,0,0,0,2,2,1,468,-2,1,0,0,7,55.0,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,68.2,1,0,0,0,12,5,7,55,8,7,0,0,33.7,470,0,0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,1200,68.4,1,0,0,0,16,1,7,57,14,12,0,0,33.9,470,+6,0.4,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,82.2,1,0,0,0,14,15,7,57,11,11,0,0,33.3,464,0,1.1,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,67.7,0,1,0,0,16,10,7,55,14,12,0,0,33.4,464,+2,0.7,0,0,1,0,0,0,0,0,0,0,11,1,0,1200,67.9,1,0,0,0,16,14,7,57,16,16,0,0,34.0,462,0,0.8
アダムバローズ,3,16.8,1,0,1400,1,0,0,0,3,3,2,512,0,1,0,0,5,56.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1400,82.6,1,0,0,0,7,6,5,57,1,1,0,0,34.5,512,+4,0.4,0,0,0,0,0,0,0,0,0,1,11,1,0,1800,110.4,1,0,0,0,15,10,5,57,15,15,14,14,35.0,508,-20,0.5,0,0,0,0,0,0,0,1,0,0,14,1,0,1600,95.7,1,0,0,0,16,2,5,57,1,1,0,0,37.9,528,+22,1.2,0,0,1,0,0,0,0,0,0,0,15,1,0,2000,123.2,1,0,0,0,16,13,5,55,1,1,1,2,40.4,506,-4,2.4,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,113.9,1,0,0,0,16,10,5,56,15,15,15,15,38.4,510,-2,1.5
デスティニーソング,6,9.0,1,0,1400,1,0,0,0,3,4,3,462,-2,0,1,0,5,52.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1400,81.3,1,0,0,0,13,13,5,52,2,2,0,0,33.8,464,+8,0.6,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,81.5,1,0,0,0,14,8,5,55,9,9,0,0,33.4,456,+6,0.5,0,0,0,0,1,0,0,0,0,0,1,1,0,1400,80.2,1,0,0,0,13,1,5,55,7,6,0,0,33.2,450,-2,0.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1400,81.9,1,0,0,0,10,5,5,55,6,6,0,0,33.1,452,+6,0.8,0,0,0,1,0,0,0,0,0,0,2,1,0,1400,80.2,1,0,0,0,17,1,5,55,7,8,0,0,34.6,446,+2,0.0
タイセイスターリー,2,17.2,1,0,1400,1,0,0,0,4,5,6,534,-2,1,0,0,5,56.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1400,83.3,0,1,0,0,14,2,5,57,1,1,0,0,36.9,536,+4,1.1,0,0,0,0,0,0,0,0,1,0,16,1,0,1400,82.8,1,0,0,0,18,11,5,57,15,14,0,0,36.2,532,+2,1.4,0,0,0,0,0,1,0,0,0,0,7,1,0,1200,68.8,1,0,0,0,16,12,5,57,4,2,0,0,34.7,530,-4,0.2,0,0,0,0,0,0,1,0,0,0,4,1,0,1200,68.3,1,0,0,0,18,11,5,57,4,4,0,0,34.0,534,+4,0.2,0,0,0,0,1,0,0,0,0,0,4,1,0,1400,80.6,1,0,0,0,14,11,5,57,1,1,0,0,34.4,530,+8,0.2
コーディエライト,13,69.2,1,0,1400,1,0,0,0,4,6,1,486,-4,0,1,0,4,51.0,0,0,0,0,0,0,0,0,0,1,12,1,0,1200,69.0,1,0,0,0,14,7,4,55,6,10,0,0,35.7,490,+16,1.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1400,86.0,1,0,0,0,16,8,4,51,2,4,0,0,38.9,474,-2,2.5,0,0,0,0,1,0,0,0,0,0,11,1,0,1400,82.1,1,0,0,0,14,13,4,53,3,4,0,0,33.9,476,+2,1.0,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,69.3,0,1,0,0,13,1,4,52,9,10,0,0,34.4,474,+8,0.7,0,0,0,0,0,0,1,0,0,0,11,1,0,1400,82.0,0,0,1,0,15,11,4,52,8,10,0,0,36.1,466,+4,1.2
グランドボヌール,1,14.7,1,0,1400,1,0,0,0,5,7,7,484,0,1,0,0,5,55.0,0,0,0,0,0,0,0,1,0,0,11,1,0,1200,69.8,1,0,0,0,12,8,5,56,2,3,0,0,35.6,484,+2,0.7,0,0,0,0,0,0,1,0,0,0,1,1,0,1200,68.4,1,0,0,0,18,10,5,57,1,1,0,0,33.8,482,+6,-0.6,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,81.3,1,0,0,0,13,12,5,57,1,1,0,0,36.3,476,0,1.1,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,81.6,1,0,0,0,10,2,5,57,1,1,0,0,34.2,476,+2,0.5,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,81.4,1,0,0,0,18,16,5,57,1,1,0,0,36.0,474,+6,0.8
ライトオンキュー,5,2.7,1,0,1400,1,0,0,0,5,8,3,500,-4,1,0,0,4,55.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1400,82.3,1,0,0,0,13,1,4,57,3,2,0,0,34.8,504,-2,-0.2,0,0,0,0,0,0,1,0,0,0,1,1,0,1400,80.3,1,0,0,0,18,1,4,56,4,3,0,0,34.1,506,+18,-0.1,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,88.8,1,0,0,0,16,12,4,56,16,16,0,0,38.7,488,-6,3.5,0,0,0,0,0,0,0,1,0,0,4,1,0,1400,83.1,1,0,0,0,8,7,4,56,6,4,0,0,34.2,494,-10,0.6,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,94.8,1,0,0,0,11,5,4,56,4,5,0,0,36.0,504,+10,1.0
ヴゼットジョリー,11,20.9,1,0,1400,1,0,0,0,6,9,3,478,+4,0,1,0,5,54.0,0,0,0,0,0,0,0,0,0,1,8,1,0,1800,110.3,1,0,0,0,15,9,5,55,2,2,2,2,35.7,474,+6,0.4,0,0,0,0,1,0,0,0,0,0,11,1,0,1600,94.1,1,0,0,0,11,10,5,55,5,4,0,0,35.2,468,-6,1.6,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,107.2,1,0,0,0,9,9,5,55,3,3,0,0,36.2,474,+10,0.8,0,0,0,1,0,0,0,0,0,0,16,1,0,1400,81.4,1,0,0,0,17,1,5,55,4,4,0,0,35.0,464,-4,0.9,0,0,0,1,0,0,0,0,0,0,1,1,0,1600,93.3,1,0,0,0,15,11,5,55,2,2,0,0,32.5,468,-4,0.0
キアロスクーロ,8,22.2,1,0,1400,1,0,0,0,6,10,14,502,+2,0,0,1,6,54.0,0,0,0,0,0,0,0,1,0,0,7,1,0,1400,81.5,1,0,0,0,14,4,6,57,10,9,0,0,33.4,500,+4,0.5,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,68.4,1,0,0,0,14,14,6,57,13,14,0,0,33.2,496,-2,0.3,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.0,1,0,0,0,8,2,6,54,1,1,0,0,35.4,498,+6,0.9,0,0,0,0,0,0,0,0,1,0,5,1,0,1400,80.9,1,0,0,0,13,4,6,54,2,2,0,0,34.6,492,+2,0.6,0,0,0,1,0,0,0,0,0,0,6,1,0,1400,80.7,1,0,0,0,17,6,6,54,7,9,0,0,34.0,490,0,0.2
