馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フォーピンクカフェ,15,500.1,56.8,99.8,1,0,1200,0,1,0,0,1,1,4,404,-10,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,12,0,1,1200,76.7,0,1,0,0,12,8,3,53,11,12,0,0,39.3,414,+8,2.5,0,0,1,0,0,0,0,0,0,0,8,1,0,1200,72.8,0,0,0,1,16,4,3,52,13,12,0,0,36.7,406,-24,0.9,0,0,1,0,0,0,0,0,0,0,13,1,0,1200,71.6,1,0,0,0,16,7,3,54,14,12,0,0,35.9,430,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トモジャナイト,12,55.0,6.5,11.2,1,0,1200,0,1,0,0,1,2,4,514,-2,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1200,68.9,1,0,0,0,18,8,3,55,9,9,0,0,34.2,516,-2,0.5,0,0,1,0,0,0,0,0,0,0,4,1,0,1200,69.6,1,0,0,0,16,2,3,56,4,3,0,0,35.8,518,+10,0.8,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,121.7,0,1,0,0,16,5,3,55,7,9,13,13,41.9,508,+8,3.8,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,75.0,1,0,0,0,16,2,3,55,9,10,0,0,39.9,500,-8,2.5,0,0,1,0,0,0,0,0,0,0,11,0,1,1150,71.7,1,0,0,0,16,15,3,55,8,9,0,0,38.9,508,+8,2.3
マルカノーベル,9,59.9,11.2,19.6,1,0,1200,0,1,0,0,2,3,6,486,+6,0,0,1,3,56.0,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,71.4,1,0,0,0,14,14,3,56,3,3,0,0,37.0,480,-4,1.5,0,1,0,0,0,0,0,0,0,0,7,1,0,1200,70.6,0,0,1,0,16,6,3,56,6,5,0,0,36.6,484,+6,0.3,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,74.7,1,0,0,0,15,13,3,56,6,8,0,0,38.1,478,-10,3.1,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,88.3,0,1,0,0,16,2,3,56,1,1,0,0,39.9,488,-2,1.7,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,96.9,1,0,0,0,15,8,3,56,3,3,0,0,36.5,490,-2,0.9
ヤマカツルビー,16,46.1,6.1,10.5,1,0,1200,0,1,0,0,2,4,7,472,+12,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,12,0,1,1000,61.9,1,0,0,0,12,11,3,54,4,6,0,0,38.3,460,+2,2.0,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.9,1,0,0,0,16,15,3,54,11,11,0,0,36.4,458,+2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1500,92.6,1,0,0,0,9,9,3,54,2,2,2,0,35.4,456,-12,0.1,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,71.9,0,1,0,0,8,5,3,54,2,2,0,0,37.5,468,-6,0.8
ライトアップゼア,13,152.7,28.4,49.8,1,0,1200,0,1,0,0,3,5,2,462,+12,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,16,1,0,1200,72.1,0,1,0,0,16,8,3,54,2,3,0,0,37.4,450,-6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,1000,56.9,1,0,0,0,16,16,3,54,0,0,0,0,34.5,456,0,1.2,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,70.1,1,0,0,0,16,11,3,54,5,5,0,0,35.3,456,+10,0.7,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,97.0,1,0,0,0,16,13,3,54,2,3,3,0,38.7,446,-4,2.7
レッドクレオス,1,1.9,1.1,1.3,1,0,1200,0,1,0,0,3,6,0,470,0,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,2,1,0,1500,90.4,0,1,0,0,14,5,3,56,5,6,3,0,36.4,470,0,0.0,1,0,0,0,0,0,0,0,0,0,2,1,0,2000,122.8,1,0,0,0,13,10,3,56,6,6,5,2,36.4,470,0,0.0,0,0,1,0,0,0,0,0,0,0,4,1,0,2000,126.1,0,0,0,1,16,6,3,56,8,8,3,3,38.4,470,+12,1.3,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,110.2,1,0,0,0,17,16,3,56,4,10,11,0,34.2,458,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マカリカ,7,10.9,2.0,3.1,1,0,1200,0,1,0,0,4,7,2,438,+6,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,3,1,0,1200,70.4,0,1,0,0,16,12,3,54,6,7,0,0,35.4,432,0,0.3,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,70.9,0,0,1,0,16,10,3,54,6,4,0,0,36.4,432,+6,0.6,0,0,0,0,1,0,0,0,0,0,9,1,0,1400,82.3,1,0,0,0,17,15,3,54,4,4,0,0,35.8,426,-6,1.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,96.1,1,0,0,0,16,1,3,54,4,4,0,0,34.1,432,0,0.4,0,0,0,0,0,1,0,0,0,0,6,1,0,1600,97.7,0,1,0,0,16,5,3,54,2,2,2,0,35.6,432,0,1.2
ツクバハナコ,11,25.3,5.1,8.7,1,0,1200,0,1,0,0,4,8,0,428,0,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,5,0,1,1000,59.7,0,0,1,0,12,12,3,51,12,9,0,0,35.6,428,-6,1.0,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,70.1,1,0,0,0,14,10,3,51,13,12,0,0,34.3,434,-2,0.8,0,1,0,0,0,0,0,0,0,0,10,1,0,1200,70.8,1,0,0,0,16,15,3,54,6,5,0,0,36.2,436,0,0.9,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,70.5,0,0,1,0,16,4,3,53,10,9,0,0,36.1,436,+18,0.2,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,98.5,1,0,0,0,18,16,3,52,15,15,0,0,33.3,418,0,1.0
ボナセーラ,6,8.3,2.3,3.7,1,0,1200,0,1,0,0,5,9,0,462,-2,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,5,1,0,1500,90.9,0,1,0,0,14,2,3,56,5,3,3,0,37.0,464,-2,0.5,1,0,0,0,0,0,0,0,0,0,3,1,0,1500,89.3,1,0,0,0,14,5,3,56,4,3,3,0,36.0,466,0,0.3,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,107.3,1,0,0,0,14,12,3,56,2,2,2,1,39.6,466,-2,0.7,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,106.5,1,0,0,0,11,4,3,56,1,1,1,1,38.7,468,0,0.5,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,115.3,1,0,0,0,14,4,3,53,1,1,1,1,40.2,468,0,0.5
ソルパシオン,3,12.7,2.3,3.7,1,0,1200,0,1,0,0,5,10,1,470,+4,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,4,1,0,1200,70.2,1,0,0,0,16,5,3,56,9,7,0,0,35.4,466,-12,0.2,1,0,0,0,0,0,0,0,0,0,4,1,0,1500,88.8,1,0,0,0,13,12,3,56,3,3,3,0,35.3,478,0,0.3,0,1,0,0,0,0,0,0,0,0,5,0,1,1000,61.4,1,0,0,0,12,11,3,56,7,7,0,0,37.0,478,-2,1.9,0,1,0,0,0,0,0,0,0,0,4,1,0,1200,70.1,1,0,0,0,16,12,3,56,14,14,0,0,35.3,480,-2,0.3,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,74.0,1,0,0,0,15,15,3,54,7,7,0,0,37.9,482,+2,0.9
