馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
チカリータ,2,4.9,0,1,1400,0,1,0,0,1,1,3,462,-6,0,1,0,6,55.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,86.0,1,0,0,0,13,2,6,55,11,11,0,0,36.7,468,+2,0.3,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,85.0,1,0,0,0,16,5,6,55,15,15,0,0,36.3,466,0,0.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1200,72.7,1,0,0,0,16,14,6,55,9,9,0,0,36.3,466,+4,1.4,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,85.3,1,0,0,0,16,14,6,55,5,6,0,0,37.3,462,-8,0.5,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,85.0,1,0,0,0,16,6,6,55,6,6,0,0,37.7,470,+12,0.3
テーオールチア,10,61.5,0,1,1400,0,1,0,0,1,2,2,472,+13,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,8,0,1,1600,105.3,1,0,0,0,14,1,4,55,5,6,3,4,42.0,459,-13,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,115.7,0,1,0,0,9,9,4,53,3,3,5,7,41.3,472,-8,2.9,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,112.6,0,1,0,0,11,10,4,53,1,1,2,3,38.2,480,-2,1.1,0,0,0,0,0,0,0,0,1,0,12,0,1,1800,116.0,1,0,0,0,14,1,4,52,3,4,7,12,41.0,482,+12,1.6
トーホウビスカヤ,11,229.5,0,1,1400,0,1,0,0,2,3,1,490,+6,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,1,7,0,1,1000,60.0,0,1,0,0,14,10,5,55,10,10,0,0,36.2,484,-4,1.1,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,117.4,1,0,0,0,10,6,5,52,8,9,10,9,39.1,488,-2,2.6,0,0,0,0,0,0,1,0,0,0,10,0,1,1200,73.7,1,0,0,0,16,12,5,55,16,16,0,0,37.0,490,+12,1.6,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,72.3,0,0,1,0,15,4,5,54,10,10,0,0,36.9,478,-6,0.4,0,0,0,0,0,0,0,1,0,0,14,0,1,1400,87.3,1,0,0,0,16,5,5,55,15,15,0,0,37.6,484,+10,2.1
トウカイシュテルン,8,28.4,0,1,1400,0,1,0,0,2,4,0,488,+2,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1400,87.8,1,0,0,0,16,14,5,55,6,7,0,0,38.6,486,+4,2.6,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.3,0,1,0,0,16,4,5,53,8,4,0,0,37.0,482,0,1.1,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,86.3,1,0,0,0,16,7,5,55,9,9,0,0,38.6,482,+6,1.3,0,0,0,0,0,0,0,0,0,1,14,0,1,1700,107.9,1,0,0,0,15,9,5,53,8,9,10,11,39.0,476,-10,2.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,84.9,0,0,0,1,14,10,5,55,8,8,0,0,36.7,486,+2,0.5
グランデミノル,6,19.3,0,1,1400,0,1,0,0,3,5,2,496,0,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1200,73.3,0,1,0,0,13,3,4,55,11,10,0,0,36.3,496,-4,0.6,0,0,0,0,0,0,0,1,0,0,14,0,1,1200,73.4,1,0,0,0,16,11,4,54,15,13,0,0,36.6,500,+8,2.8,0,0,0,0,0,0,1,0,0,0,2,0,1,1200,73.4,1,0,0,0,16,7,4,54,11,10,0,0,36.9,492,-2,0.6,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,72.7,1,0,0,0,16,1,4,54,14,14,0,0,36.3,494,+8,0.6,0,0,1,0,0,0,0,0,0,0,2,0,1,1150,68.7,1,0,0,0,16,14,4,54,13,12,0,0,36.1,486,0,0.0
マイグランクロア,9,64.4,0,1,1400,0,1,0,0,3,6,31,502,-13,0,1,0,6,55.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,88.4,1,0,0,0,10,7,6,55,3,4,3,0,38.8,515,+11,0.6,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,73.4,1,0,0,0,16,14,6,55,12,12,0,0,36.8,504,+10,1.0,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,100.1,1,0,0,0,16,16,6,55,7,7,0,0,39.4,494,+2,1.2,0,0,0,0,0,0,1,0,0,0,12,0,1,1200,73.7,0,1,0,0,16,7,6,53,14,13,0,0,37.3,492,+6,1.6,0,0,0,0,0,0,0,0,0,0,14,0,1,1600,107.8,1,0,0,0,14,14,6,55,1,3,3,10,44.4,486,-18,4.6
ワンダースニュマン,13,136.0,0,1,1400,0,1,0,0,4,7,5,498,-6,0,1,0,6,55.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,85.9,1,0,0,0,16,6,6,53,14,14,0,0,37.4,504,+12,0.9,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,86.3,0,1,0,0,16,2,6,55,14,16,0,0,38.1,492,+6,0.7,0,0,0,0,0,0,0,0,0,1,12,0,1,1000,60.5,1,0,0,0,14,2,6,55,13,13,0,0,35.8,486,-14,1.5,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,85.9,0,0,1,0,16,2,6,55,11,11,0,0,36.9,500,+14,1.6,0,0,0,0,0,0,1,0,0,0,7,0,1,1400,85.7,1,0,0,0,16,11,6,55,15,15,0,0,37.3,486,0,0.5
ヴィルデローゼ,5,4.5,0,1,1400,0,1,0,0,4,8,3,480,0,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,86.2,1,0,0,0,13,5,5,55,1,1,0,0,38.7,480,+2,0.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,85.3,1,0,0,0,16,12,5,55,3,3,0,0,38.4,478,-4,0.6,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,84.3,0,1,0,0,14,10,5,55,3,2,0,0,37.3,482,+6,0.1,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,106.2,0,1,0,0,13,5,5,55,1,1,1,1,38.2,476,-6,0.0,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,106.4,0,0,1,0,13,2,5,55,4,3,3,3,38.4,482,+14,0.6
ブライトパス,4,4.6,0,1,1400,0,1,0,0,5,9,9,482,-7,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.7,0,1,0,0,9,1,4,55,1,1,1,1,38.4,489,-3,-0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.3,1,0,0,0,10,8,4,54,2,2,2,1,38.0,492,+20,-0.7,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,84.5,0,0,0,1,16,2,4,54,1,2,0,0,37.2,472,-8,0.0,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,68.7,0,1,0,0,18,17,4,54,7,7,0,0,34.9,480,-2,0.4,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,86.9,1,0,0,0,16,6,4,52,2,2,0,0,40.0,482,+4,1.0
サンクララ,12,113.8,0,1,1400,0,1,0,0,5,10,20,434,-6,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,86.3,0,1,0,0,16,11,5,55,10,11,0,0,38.7,440,0,0.7,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,85.6,0,0,1,0,16,5,5,55,7,7,0,0,37.5,440,+4,1.7,0,0,0,0,0,0,0,0,0,1,4,0,1,1700,105.6,1,0,0,0,16,3,5,55,6,5,6,4,38.5,436,+6,0.3,0,0,0,0,0,0,1,0,0,0,13,1,0,1400,82.4,1,0,0,0,18,6,5,55,13,10,0,0,36.1,430,-4,1.2,0,0,0,0,0,0,0,0,1,0,7,0,1,1200,72.0,0,0,1,0,16,13,5,55,10,8,0,0,36.3,434,+8,0.7
