馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
イダペガサス,8,17.2,3.5,5.3,0,1,1600,1,0,0,0,1,1,13,504,+2,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,98.3,1,0,0,0,10,3,4,56,6,3,0,0,36.5,502,+4,0.5,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,96.8,1,0,0,0,15,14,4,56,1,1,0,0,36.2,498,+2,-0.3,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,97.6,1,0,0,0,16,5,4,55,3,4,0,0,37.3,496,0,0.2,0,0,0,1,0,0,0,0,0,0,13,0,1,1800,113.6,1,0,0,0,15,3,4,56,3,5,3,5,39.1,496,-2,1.6,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,105.9,1,0,0,0,15,11,4,54,3,3,3,3,36.7,498,+4,0.2
バレッティ,5,82.0,11.9,19.1,0,1,1600,1,0,0,0,2,2,6,504,-6,0,0,1,5,57.0,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,113.8,1,0,0,0,16,1,5,57,8,8,8,7,37.8,510,-4,0.8,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,98.7,1,0,0,0,10,2,5,57,3,3,0,0,36.9,514,-2,0.9,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,98.9,1,0,0,0,8,1,5,57,3,3,0,0,36.0,516,+6,0.8,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,97.4,1,0,0,0,16,16,5,57,8,8,0,0,36.9,510,+8,-0.1,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,113.3,1,0,0,0,15,9,5,57,2,2,1,1,37.7,502,+2,-0.1
レッドオルバース,14,47.7,7.9,12.5,0,1,1600,1,0,0,0,2,3,8,514,-8,1,0,0,7,57.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,114.3,0,1,0,0,14,1,7,56,5,3,4,4,39.3,522,+2,2.2,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,98.2,1,0,0,0,10,5,7,57,1,1,0,0,36.7,520,+10,0.4,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,98.2,1,0,0,0,8,2,7,57,2,2,0,0,35.5,510,+4,0.1,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,97.9,1,0,0,0,16,5,7,56,2,2,0,0,38.6,506,-2,1.5,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,105.9,1,0,0,0,15,15,7,57,1,1,1,1,37.4,508,+2,0.0
スズカフリオーソ,11,54.2,9.4,15.0,0,1,1600,1,0,0,0,3,4,2,488,+6,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,112.7,1,0,0,0,12,11,5,57,4,4,3,2,37.4,482,-12,0.9,0,0,0,0,0,0,1,0,0,0,12,0,1,1800,114.2,1,0,0,0,16,4,5,57,7,7,8,6,38.5,494,+6,1.2,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,111.1,0,1,0,0,13,3,5,57,3,3,3,3,37.1,488,0,0.7,0,0,0,0,0,0,0,0,0,1,1,0,1,1700,103.4,0,0,1,0,16,10,5,57,4,4,3,2,37.1,488,+2,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1700,104.4,1,0,0,0,12,1,5,57,4,4,3,3,36.4,486,-10,-0.5
グッドラックサマー,7,40.9,6.2,9.7,0,1,1600,1,0,0,0,3,5,6,550,0,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,113.4,1,0,0,0,15,13,5,55,3,3,2,2,38.9,550,-2,-0.1,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,113.6,1,0,0,0,15,7,5,55,2,2,3,2,38.7,552,0,0.1,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,114.5,1,0,0,0,13,13,5,54,1,1,1,1,37.2,552,0,0.1,0,0,0,0,1,0,0,0,0,0,16,0,1,1600,101.5,0,1,0,0,16,4,5,57,1,1,0,0,42.7,552,-2,6.1,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,103.0,0,0,1,0,15,15,5,57,2,2,0,0,43.1,554,0,7.8
シヴァージ,3,3.2,1.3,1.7,0,1,1600,1,0,0,0,4,6,4,492,-6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,83.7,0,1,0,0,16,16,4,57,6,2,0,0,36.3,498,-6,0.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,83.2,0,1,0,0,16,3,4,57,7,7,0,0,36.1,504,+2,0.5,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,83.6,1,0,0,0,9,2,4,56,2,2,0,0,36.3,502,-2,0.1,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,83.7,1,0,0,0,16,3,4,55,2,2,0,0,36.6,504,+10,0.2,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,84.1,1,0,0,0,16,14,4,55,3,3,0,0,36.4,494,-2,0.1
フォーハンドレッド,13,33.3,7.1,11.2,0,1,1600,1,0,0,0,4,7,28,480,+6,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,10,0,1,2100,130.8,0,1,0,0,15,7,5,55,5,4,4,4,38.9,474,-2,1.2,1,0,0,0,0,0,0,0,0,0,1,0,1,1700,105.1,1,0,0,0,14,13,5,57,3,3,3,1,36.5,476,0,-0.3,1,0,0,0,0,0,0,0,0,0,1,0,1,1700,104.7,1,0,0,0,14,5,5,57,2,2,2,1,36.8,476,-4,-0.8,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,115.1,1,0,0,0,16,11,5,56,10,11,8,6,38.9,480,+2,1.4,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,112.9,1,0,0,0,15,4,5,56,4,4,4,4,37.3,478,-2,0.0
マジカルスペル,1,4.7,1.7,2.5,0,1,1600,1,0,0,0,5,8,4,534,+4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,84.6,0,1,0,0,16,10,5,57,10,11,0,0,36.9,530,-8,0.9,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,97.1,1,0,0,0,16,15,5,58,3,2,0,0,37.8,538,+2,0.7,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,95.4,1,0,0,0,14,14,5,57,2,1,0,0,35.9,536,+4,-1.1,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,111.4,0,1,0,0,13,1,5,57,3,3,2,2,38.0,532,0,-0.2,0,0,0,0,1,0,0,0,0,0,5,0,1,2100,132.7,1,0,0,0,16,3,5,55,3,3,3,4,37.0,532,0,0.4
ショーム,10,5.7,1.6,2.4,0,1,1600,1,0,0,0,5,9,4,492,+8,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,83.8,0,1,0,0,16,15,4,57,10,8,0,0,36.2,484,-12,0.1,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,112.6,0,1,0,0,14,12,4,55,8,8,6,4,37.3,496,-6,0.5,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,96.0,0,1,0,0,16,3,4,55,5,8,0,0,35.7,502,+22,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,110.7,0,1,0,0,16,13,4,54,10,10,8,4,36.9,480,-4,0.2,0,0,0,1,0,0,0,0,0,0,2,0,1,1800,111.3,1,0,0,0,15,2,4,54,5,5,4,4,37.5,484,+6,0.0
シュナウザー,15,224.3,32.5,52.0,0,1,1600,1,0,0,0,6,10,5,484,+4,1,0,0,6,57.0,0,0,0,0,0,0,1,0,0,0,16,0,1,1800,116.4,1,0,0,0,16,12,6,57,15,14,13,14,40.0,480,-4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,99.3,1,0,0,0,8,7,6,57,4,3,0,0,36.3,484,0,1.2,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,84.9,1,0,0,0,12,8,6,57,9,9,0,0,36.7,484,+4,0.6,0,0,0,0,1,0,0,0,0,0,16,0,1,1600,99.8,1,0,0,0,16,1,6,57,1,1,0,0,40.2,480,-4,3.1
