馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シゲルネコメイシ,14,46.1,0,1,1200,1,0,0,0,1,1,0,480,0,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラビリンス,13,251.3,0,1,1200,1,0,0,0,2,2,0,436,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,18,1,0,1200,73.8,0,1,0,0,18,13,3,53,17,17,0,0,37.3,438,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セイドアモール,3,10.4,0,1,1200,1,0,0,0,3,3,1,472,+2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,87.3,0,1,0,0,16,6,3,54,1,1,0,0,39.5,470,-4,1.7,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,87.6,1,0,0,0,16,6,3,54,1,1,0,0,39.2,474,+8,0.1,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,120.9,1,0,0,0,16,11,3,54,1,1,1,1,45.2,466,+10,3.8,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,115.1,0,0,1,0,15,11,3,54,1,1,1,1,40.9,456,+4,1.8,0,0,0,1,0,0,0,0,0,0,10,0,1,1800,118.3,0,0,0,1,13,11,3,54,2,2,2,2,41.8,452,-14,3.5
オーサムラン,2,26.4,0,1,1200,1,0,0,0,3,4,2,426,-12,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,88.6,1,0,0,0,15,7,3,54,12,11,0,0,38.8,438,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モズナリマツ,6,164.9,0,1,1200,1,0,0,0,4,5,1,504,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,89.6,0,1,0,0,15,3,3,56,11,9,0,0,39.2,504,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブリリアントモア,12,368.0,0,1,1200,1,0,0,0,4,6,2,454,-4,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,16,0,1,1400,92.5,1,0,0,0,16,10,3,54,6,6,0,0,40.7,458,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レルシュタープ,8,5.1,0,1,1200,1,0,0,0,5,7,2,464,0,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1200,75.2,1,0,0,0,12,10,3,56,5,5,0,0,37.7,464,+8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,87.7,0,1,0,0,16,4,3,55,2,2,0,0,39.5,456,+8,0.8,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,117.9,0,1,0,0,9,3,3,54,1,1,2,2,41.8,448,0,3.3,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,69.2,1,0,0,0,13,13,3,54,5,4,0,0,35.5,448,0,1.1
メイショウハヤナリ,4,11.3,0,1,1200,1,0,0,0,5,8,2,474,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,75.3,1,0,0,0,12,3,3,56,3,3,0,0,38.1,476,+10,0.4,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,74.3,0,1,0,0,15,14,3,54,5,7,0,0,38.6,466,+12,0.9,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,74.4,0,0,1,0,12,7,3,53,2,2,0,0,38.3,454,0,1.3,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,76.2,1,0,0,0,15,8,3,54,11,12,0,0,39.1,454,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゼロドライブ,9,263.8,0,1,1200,1,0,0,0,6,9,1,418,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,75.5,0,1,0,0,15,1,3,56,12,12,0,0,38.5,422,0,1.6,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,117.3,1,0,0,0,9,9,3,56,8,8,8,8,40.8,422,0,2.2,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,117.5,1,0,0,0,10,2,3,55,3,3,5,8,39.9,422,+2,2.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,75.1,1,0,0,0,16,10,3,55,14,15,0,0,37.8,420,-4,2.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,75.5,1,0,0,0,12,7,3,55,7,7,0,0,38.5,424,+8,2.8
シャドウハンター,1,1.4,0,1,1200,1,0,0,0,6,10,2,536,+2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,87.1,1,0,0,0,16,2,3,56,1,1,0,0,37.2,534,+14,0.1,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,118.7,1,0,0,0,14,11,3,54,9,10,10,11,40.8,520,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
